date,prediction,prediction_label,position,actual_return_pct,pnl_pct,pnl_dollars,equity,max_probability
2024-07-31,1,Up,1.0,2.471857437504922,2.321857437504922,2321.857437504922,102321.85743750492,0.66909254
2024-09-18,1,Up,1.0,5.415581451565371,5.265581451565371,5387.840746126421,107709.69818363135,0.6672219
2024-11-07,1,Up,1.0,1.688858171578946,1.538858171578946,1657.4994920818308,109367.19767571318,0.6641821
2024-12-18,1,Up,1.0,0.1661850988572443,0.016185098857244284,17.701189061211952,109384.89886477438,0.6593912
2025-01-29,1,Up,1.0,-7.021312782268822,-7.1713127822688225,-7844.33323416139,101540.565630613,0.6668678
2025-03-19,1,Up,1.0,-0.32295358841462407,-0.4729535884146241,-480.2397488464906,101060.3258817665,0.6668678
2025-05-07,1,Up,1.0,6.657249826293475,6.507249826293474,6576.247880392871,107636.57376215937,0.66005045
2025-06-18,1,Up,1.0,6.568209600677013,6.418209600677013,6908.340911042708,114544.91467320207,0.66194105
