"meeting_date","paragraph_text"
"2025-03-19","good afternoon. my colleagues and i remain squarely focused on achieving our dual-mandate goals of maximum employment and stable prices for the benefit of the american people. the economy is strong overall and has made significant progress toward our goals over the past two years. labor market conditions are solid, and inflation has moved closer to our 2 percent longer-run goal, though it remains somewhat elevated. in support of our goals, today the federal open market committee decided to leave our policy interest rate unchanged. we also made the technical decision to slow the pace of decline in the size of our balance sheet. ill have more to say about these decisions after briefly reviewing economic developments. economic activity continued to expand at a solid pace in the fourth quarter of last year, with gdp rising at 2. 3 percent. recent indications, however, point to a moderation in consumer spending following the rapid growth seen over the second half of 2024. surveys of households and businesses point to heightened uncertainty about the economic outlook. it remains to be seen how these developments might affect future spending and investment. in our summary of economic projections, the median participant projects gdp to rise 1. 7 percent this year, somewhat lower than projected in december, and to rise a bit below 2 percent over the next two years. in the labor market, conditions remain solid. payroll job gains averaged 200, 000 per month over the past three months. the unemployment rate, at 4. 1 percent, remains low and has held in a narrow range for the past year. the jobs-to-workers gap has held steady for several months. wages are growing faster than inflation and at a more sustainable pace than earlier in the pandemic recovery. overall, a wide set of indicators suggests that conditions in the labor market are broadly in balance. the labor market is not a source of significant inflationary pressures. the median projection for the unemployment rate in the sep is 4. 4 percent at the end of this year and 4. 3 percent over the next two years. inflation has eased significantly over the past two years but remains somewhat elevated relative to our 2 percent longer-run goal. estimates based on the consumer price index and other data indicate that total pce prices rose 2. 5 percent over the 12 months ending in february and that, excluding the volatile food and energy categories, core pce prices rose 2. 8 percent. some near-term measures of inflation expectations have recently moved up. we see this in both market- and survey-based measures, and survey respondents, both consumers and businesses, are mentioning tariffs as a driving factor. beyond the next year or so, however, most measures of longer-term expectations remain consistent with our 2 percent inflation goal. the median projection in the sep for total pce inflation is 2. 7 percent this year and 2. 2 percent next year, a little higher than projected in december. in 2027, the median projection is at our 2 percent objective. our monetary policy actions are guided by our dual mandate to promote maximum employment and stable prices for the american people. at todays meeting, the committee decided to maintain the target range for the federal funds rate at 4¼ to 4½ percent. looking ahead, the new administration is in the process of implementing significant policy changes in four distinct areas: trade, immigration, fiscal policy, and regulation. it is the net effect of these policy changes that will matter for the economy and for the path of monetary policy. while there have been recent developments in some of these areas, especially trade policy, uncertainty around the changes and their effects on the economic outlook is high. as we parse the incoming information, were focused on separating the signal from the noise as the outlook evolves. as we say in our statement, in considering the extent and timing of additional adjustments to the target range for the federal funds rate, the committee will assess incoming data, the evolving outlook, and the balance of risks. we do not need to be in a hurry to adjust our policy stance, and we are well positioned to wait for greater clarity. in our sep, fomc participants wrote down their individual assessments of an appropriate path for the federal funds rate, based on what each participant judges to be the most likely scenario going forwardan admittedly challenging exercise at this time in light of considerable uncertainty. the median participant projects that the appropriate level of the federal funds rate will be 3. 9 percent at the end of this year and 3. 4 percent at the end of next year, unchanged from december. while these individual forecasts are always subject to uncertainty, as i noted, uncertainty today is unusually elevated. and, of course, these projections are not a committee plan or a decision. policy is not on a preset course. as the economy evolves, we will adjust our policy stance in a manner that best promotes our maximum-employment and price-stability goals. if the economy remains strong and inflation does not continue to move sustainably toward 2 percent, we can maintain policy restraint for longer. if the labor market were to weaken unexpectedly or inflation were to fall more quickly than anticipated, we can ease policy accordingly. our current policy stance is well positioned to deal with the risks and uncertainties that we face in pursuing both sides of our dual mandate. at todays meeting, we also decided to slow the pace of decline in our balance sheet. since we began balance sheet runoff, our securities holdings have declined by more than $2 trillion. while market indicators continue to suggest that the quantity of reserves remains abundant, we have seen some signs of increased tightness in money markets. beginning in april, the monthly cap on treasury redemptions will be lowered from $25 billion to $5 billion. consistent with the committees intention to hold primarily treasury securities in the longer run, we are leaving the cap on agency securities unchanged. this action has no implications for our intended stance of monetary policy and should not affect the size of our balance sheet over the medium term. the committee also continued its discussions as part of our five-year review of our monetary policy framework. at this meeting, we focused on labor market dynamics and our maximum-employment goal. as we have indicated, our review will include outreach and public events involving a wide range of parties, including fed listens events around the country and a research conference in may. throughout this process, we will be open to new ideas and critical feedback, and we will take on board lessons of the last five years in determining our findings. we intend to wrap up the review by late summer. the fed has been assigned two goals for monetary policy: maximum employment and stable prices. we remain committed to supporting maximum employment, bringing inflation sustainably to our 2 percent goal, and keeping longer-term inflation expectations well anchored. our success in delivering on these goals matters to all americans. we understand that our actions affect communities, families, and businesses across the country. everything we do is in service to our public mission. we at the fed will do everything we can to achieve our maximum-employment and price-stability goals. thank you. i will look forward to your questions."
"2025-03-19","okay, so how much of it is, is tariffs? so let me say that it is going to be very difficult to have a precise assessment of how much of inflation is coming from tariffs and from, from otherand thats already the case. you may have seen that goods inflation moved up pretty significantly in the first two months of the year. trying to track that back to actual tariff increases, given what was tariffed and what was notvery, very challenging. so some of itthe, the answer is clearly some of ita good part of it is, is coming from tariffs. but well bewell be working, and so will other forecasters, to try to find the best possible way to separate nontariff inflation from tariff inflation. in terms of the, theyour, your sort of looking-through question, too soon to say about that. as, as ive mentioned, it, it can be the case that its appropriate sometimes to look through inflation if its going to go away quickly without action by, by us, if its transitory. and that can be the case in the case of, of tariff inflation. i think that would depend on the, the tariff inflation moving through fairly quickly and would depend critically, as well, on inflation expectations being well anchoredlonger-term inflation expectations being well anchored."
"2025-03-19","so i thinki think thats kind of the base case, but, as i said, its we really cant know that. were going to have to see how things actually, actually work out. and the fact that there wasnt much changei think thats, thats partly because, you know, you seeyou see weaker growth but higher inflation. they kind of offset. and also, frankly, a little bit of inertia when itwhen it comes to changing something in this highly uncertain environment. you know, youreyou, you know, i think there is a level of inertia where you just say, maybe ill stay where i am."
"2025-03-19","so our inflation expectationsof course, we do monitor inflation expectations very, very carefullybasically, every source we can find, and, you knowshort- term, long-term, households, businesses, forecasters, market-based. and i think the picture, broadly, is this: you do see increases widely in short-term inflation expectations. and people who fill out surveys and answer, you know, questionnaires are pointing to tariffs about that. if you lookin the survey world, if you look a little further out, you, you reallyyou really dont see much in the way of an increased longer-term inflationinflation expectations are mostly well anchored, if you look at the [series maintained by the federal reserve bank of] new york, for example. then you have market based, and its the same pattern. you know, people and markets are pricing in and, and breakevens, some higher inflation over the next year must be related to tariffs. we know from the surveys. but if you look out five years or five-year, five- year forward, youll see that breakevens haveare either flat or, actually, slightly down in the case of a longer-term one. so we look at that, and we will be watching all of it very, very carefully. we do not take anything for granted. thats at the very heart of our framework: anchored inflation expectations. but whatthats what you see right now."
"2025-03-19","so lets start with the hard data. you know, we, we do see pretty solid hard data still. so growth looks like its maybe moderating a bit, consumer spending moderating a bit, but still at a solid pace. unemployments 4. 1 percent. job creation, most recently, has been at a healthy level. inflation has started to move up now, we think partly in response to tariffs, and there may be a delay in further progress over the course of this year. so thats the hard data. overall, its a solid picture. the, the survey data, [in the case of] both household and businesses, show significant rise in uncertainty and significant concerns about downside risks. so how do we think about that? and thatsthat is the question. as i mentioned the other day, as you pointed out, the relationship between survey data and actual economic activity hasnt been very tight. there have been plenty of times where people are saying very downdownbeat things about the economy and then going out and buying a new car. but we dont know that that will be the case here. we will be watching very carefully for signs of weakness in the real data. of course we will. but i, iyou know, given where we are, we think our policys in a good place to react to, to what comes. and we think that the right thing to do is, is to wait here for, you know, for greater clarity about, about what, what the economys doing."
"2025-03-19","so i, i do like that definition a lot. in fact, i used it at the recent conference where i spoke. so i think a world where, where people can make their daily economic decisions, and businesses, and theyre not having to think about the possibility of significantly high inflationwe know inflation will bounce around. thats, that is price stability. you know, i think we were getting closer and closer to that. i wouldnt say we were at that. inflation was running around 2½ percent for some time. i do think with the arrival of, of the tariff inflation, further progress may be delayed, if the sep doesnt really show further downward progress on inflation this year. and that, thats really due to the tariffs coming in. so, delayed, but if you look at our forecast, we do see ourselves getting back into the low 2s in 26 and then down to 2 [percent] by 27of course, highly uncertain. so i see progress having, having been made toward that, and then progress in the future. i think that progress is probably delayed for the time being."
"2025-03-19","so, again, people wrote down two cuts the last time, and they look atthey look at theyou know, theand they wrote down, you know, meaningful decline in growth out from 2. 1 to 1. 7 in 2025, a tick up in the unemployment rate, so not much there, but core inflation up by three-tenths. and so those two kind ofthose kind of balance each other out. so peoplenot everybody, but, on balance, people wrote down similar numbers. the changes arent that big. the otherthe other factor, though, as i mentioned, is just really high uncertainty. what would you write down? i mean, its justits really hard to know how this is going to work out. and, again, we think our policys in a good place. we think its a good place where we can move in the direction thatwhere we need to. but in the meantime, we, weits, its really appropriate to wait for further clarity, and, of course, you know, the costs of doing that, given that the economy is still solid, are very low."
"2025-03-19","yeah, so thats a feature of thehas been for some time, a feature of this labor market. you have pretty high participation, accounting for aging. youve got wages that are consistent with 2 percent inflation, assuming that were going to keep getting, you know, relatively high productivity. weve got unemployment, you know, pretty close to its natural level. but jobthe hiring rate is quite low, but so is the layoff rate. so the, theyou look at initial claims or layoffs. so youre not seeing people losing their jobs, but youre seeing that people who dont have a job having to wait longer and longer. and, you know, the question is, which way does that break? if we were to see a meaningful increase in layoffs, then that would probably translate fairly quickly into unemployment, because people areyou know, its, its not aits not a big hiring market. weve been watching that, and its just not in the data. it hasnt happened. what weve had is, is a low-firing, low-hiring situation, and it seems to be in balance now for, you know, for the last six, seven, eight months. thats where we are. theres healthy levels of job creation, too. so, overall, its a labor market thats in balance, and, you know, we, we watch it very carefully."
"2025-03-19","in labor? or in, in other?"
"2025-03-19","i, you know, only in akind of an early way. i mean, its only been a few months, right? you know, for example, the, the layoffs that are happening here are, you know, theyre certainly meaningful to the people involved, and they may be meaningful to a particular neighborhood or region or area, but at the national level, theyre nottheyre not significant yet. but we dont know. we dont know whatwhere thathow far that will go. well, well find out much more. i mentioned thatyou, you saw itweve had two, two very strong goods inflation readings in the last two months, which is very unexpected, and, i think, hard to trace it to specific tariffs. but it must haveit must have something to do withits either noise and itll come back, and thatthats very possible, too. but if it is persistent, then it must be to do with, you know, people buying ahead of tariffs, or raising prices ahead of tariffs, and things like that. thatthose kinds of things happen, and theyre very, very hard to capture because so much of it is indirect. a great example is therewashing machines were tariffed in the last, last round of tariffs, and prices went up, but prices also went up on, on dryers, which were not tariffed. so the manufacturers just, you know, they just kind of followed the crowd and, and raised it. so things happen very indirectly, and so therell be a lot of work done in the coming months to, to try to trace all that through. but, ultimately, though, its too soon to be seeing significant effects in economic data."
"2025-03-19","when you say last time, are you talking about the last"
"2025-03-19","you could have been talking about the last time there were tariffs."
"2025-03-19","in which case, the inflation was, was transitory."
"2025-03-19","yeah. noof course, were well aware of that. and, you know, its, its still the truth, if, if theres an inflationary impulse thats going to go away on its own, its not the right policy to, to tighten policy, because by the time you have your effect, youreyou know, yourean effect that byby design, you are lowering economic activity and employment. and if thats not necessary, you dont want to do it. in real time, as we know, its hard to make that judgment. soand, and were well aware, you know, of what happened, obviously, with, with the pandemic inflation. but, i mean, we have to look at this as aas a different situation. theres, there are differences and similarities. i mean, its a different time. you know, we havent had real price stability fully reestablished yet, and we have to keep that in mind. and, you know, we also havewe hear that people are very reluctant to take onto, you know, to, to allow prices to go up. at the same time, we hear that businesses are intending to pass many of these prices through. so its hard to say how this is going to work out."
"2025-03-19","you knowso we, we have two goals, right? we have maximum employment and price stability, and we have to balance those. and, you know, there can be situations in which they are in tension, right? and we have, actually have a provision in ourin our consensus statement that says what we should do in that case. thats a very challenging, you know, situation for, for any central bank, and certainly for us. and so, what we say that well do is, well, well look how far each of those two goals iseach of those two measures is from its goal, and then well ask how long we think it might take to get back to the goal for each of them, and well make a judgment, because our, you know, our tools work in one direction. were either tightening or loosening. so its a very challenging situation. let me say, we dont have that situation right now. thats not what thethats not where the economy is at all. its also not where the forecast is. i dont know any mainstream forecast that really shows significant problems like that, so"
"2025-03-19","you know, theres always an unconditional probabilitypossibility of, of a recession. it might be broadly in the range of one in four at any time, if you look back through, through the years. itthere could be, within 12 months, a one in four chance of a recession. so the question is, is whether thatwhether this current situation, those possibilities are elevated. i will say this: we dontwe dont make such a forecast. if you look at outside forecasts, forecasters have, have generally raiseda number of them have raised their possibility of aof a recession somewhat, but still at relatively moderate levelsyou know, still in the region of, of the traditional, because they were extremely low. if you go back two months, people were saying that the, the likelihood of a recession was extremely low. so, has moved up, but its not high."
"2025-03-19","so i think i, i did answer that question in this very room some time ago, and i, i [have] no desire to change that answer and have nothing new for you on that today."
"2025-03-19","so i, i mentioned it back then, but in no way did i place a huge weight on it. i think it, itthat was an ex post story, but it wasnt the case. that was a preliminary reading, and so is this. and its alsothis isthat, that michigan, the one youre referring to, the longer-term thingyou know, we look at it, and we dont dismiss data that we dont like. we, we force ourselves to look at it. but it is an outlier compared to market-based and compared to other survey-based assessments of longer-run inflation expectations, so weve got to keep that in mind. and i, iagain, i, i would just say, we look atwe look at all of them. and that onethat ones kind of an outlier, but, you know, nonetheless, we, we take notice of it."
"2025-03-19","yeah, look, were, were aware of thewere well aware of how things are going to evolve and the time frames and all that, and, you know, we willwe will use our tools to foster achievement of our goals to theto the best we can. and, of course, were going to try to be timely with that. for right now, the hard data are pretty solid. we, we are obviously aware of the soft sentiment data and high uncertainty, and were watching that carefully. and we think its a, a good time for us to wait for further clarity before we consider adjusting our, our policy stance."
"2025-03-19","yes, i think we will. i justits hard to say when that will be. you know, werethese decisions are going to be made, and theyre going to be implemented, and then well know. at that point, well know what the decisions are, and well have to make assessments then about their, their implications for the economy. those things will happen. a lot of them will happen over the course of, you know, in coming months, certainly over the course of this year, and well be adapting as we go."
"2025-03-19","so when we say separating the signal from the noise, thats just a way of saying that things are highly uncertain and that, you know, youre reading about developmentsthe news is full of developments of tariffs being put on and taken off and things like that. thatssome of that is noise in the sense that its, its not really telling you anything. youre trying to extract a signal from that, and the signal is whats going to be the effect on economic activity, on inflation, on employment, and all those things. so, so thats really when we say signal and noise. sorry, the second thing was?"
"2025-03-19","thats, thats sort of a, a special case of thatof, you know, with the idea beingand i thinkdo think that the first two months of this year are a great example. youve got high readings for goods inflation after a string of readings that averaged close to zero, and you have to askits coming during tariffs, but, you know, youits very hard to, actually, scientifically go back and match up those increases and say, yes, i can prove that thats from tariffs. but it kind of has to be, to some extent. plus, noise. there can be idiosyncratic readings in various categories, which will shortly reverse, and that, that happens, too, and that could be a big piece of it. you know, i think well know. in a couple of months, well know whether those wereyou know, where that really was from. but its athats another case where i think its going to be very, very challenging to unpack the inflation that we see over the course of this year and be able to say with confidence how much of that came from inflation and how much of itsorry, from tariffsand how much of it didnt. but thats what well be doing. well be doing that, and so will everybody else, and well all be trying very hard to, to make that assessment. and, you know, i, im sure we will make a lot of progress on that. and we already have. but it, its going to be a challenge."
"2025-03-19","you know, it would depend on what were talking about. i mean, obviously, youre looking for direct evidence that, that particular pieces of, of inflation are, are or are clearly notcaused by tariffs. for example, something that was, you know, in the service sector that was far away from anything thats tariffed. you, you might think, okay, well that is like, frankly, housing services inflationwhich, which, by the way, has been behaving well. you knowwhich, for, for some time, was kind of our problem. now its beenits slow, but its definitely, you know, moving down in ain a very good way. its more now with goods and, to some extent, with, with nonhousing services inflation."
"2025-03-19","okay, so a couple things. the grocery bill is about, about past inflation, really. there was inflation in 21, 22, and 23, and prices went up. the current levelits not the change in prices. its, theyre unhappyand, and theyre not wrong to be unhappythat prices went up quite a bit, and theyre paying a lot for those things. so thatsi think that is the fundamental fact and has been for a long timea couple yearswhy people are unhappy with thewith the economy. its not that the economys not growing. its not that inflations really high. its not that unemployment is high. its none of those things. we have, you know, 4. 1 percent unemployment. weve got 2 percent growth, and, you know, its, its a pretty good economy. but people are unhappy because of the price level. and, and i dowe completely understand and accept that. kelly ogrady. and just to follow up: why are you still projecting two rate cuts this year if your own projections show inflation higher for longer? does that mean you see a slowdown in economic growth as a real threat?"
"2025-03-19","so i, i think if youyeah, i mean, remember, we came into this withat the december meeting, and the median was two cuts, the median was. and so you come in, and you see, broadly speaking, weaker growth but higher inflation. and they kind of balance each other out, so you thinkand, and unemployment is really, really only, only a one- tenth change. so itstheres just not a big change in the forecast. there really isnt. modest, you know, meaningfully higher growth and meaningfully higher inflation, which call for different responses, right? so they cancel each other out, and people just said, okay, im going to stay here. but the second factor is, its so highly uncertain. is justyou know, were sitting here thinkingand we, we obviously are in, in touch with businesses and households all over the country. we have an extraordinary network of contacts that come in through the reserve banks and put it in the beige bookand also through contacts at the board. and we get all that, and we, we do understand that sentiment has fallen off pretty sharply, but economic activity has not yet. and so were watching carefully. so i would tell people that the economy seems to be seems to be healthy. we understand that, that sentiment is, is quite negative at this time, and that probably has to do with, you know, turmoil at the beginning of an administration. its making, you know, big changes in, in areas of policy, and thats probably part of it. i do think the underlying unhappiness people have about the economy, though, is moreis more about the price level."
"2025-03-19","yeah, so, in the sep, youll see that theres not further progress on core inflation this year. were kind of side flatlining, going sideways. we dont ask people to sayto write down how much of this is from tariffs and how much of it is not. but some of it is from tariffs. we know that tariffs are coming, and we know that theyre probably alreadyall, all forecasters have tariff inflation affecting core pce inflation [and] core cpi inflation this year, without exception. im not aware of an exception. so its in there. i cant tell you how much of that it is. in terms of the balance sheetso, yeah, wei thinki guess the way id say it is, you know, it was the flows in and out of the, the tga that got us thinking about it, but as we, you know, as we thought about it, we really came to the view that this was a good time to, to make the move that we made. and, broadly, committee came aroundcame around to the view that we, we would do the same thing wed already done, which is, once wei guess in june, we was it june? whenever it was, we, we lowered the pace of qt, and were just going to do that again. were going to cut it roughly in half. and the sense of that is, if youre cutting the pace of qt roughly in half, then the runway is probably doubled, okay? so its goingits going to be slower for longer. and people really liked that. people thought, thats, thats a good idea. you know, its like a plane. you can think of it like a plane coming in for a landing. as we get closer and weby the way, we still think that reserves are abundant, although you begin to see some of thesome of the things we look at begin to react a little bit, but we still think that theyre abundant. and, of course, now, the tga is emptying out, so reserves are, are higher now, so you cant really see the underlying signal. so we came around to the view, and, and it had a lot of appeal, and so we did it. it reallyit has no implications at all for monetary policy. it has no implications at all for the ultimate size of the balance sheet. it isnt sending a signal in any hidden way that you can try to tease out. its just not there. were, were basicallyits very consistent with our plans and our practices that weve published and that weve followed since we began thiswhat is a very successful, you know, rundown of the balance sheet. again, [this is] the second time that weve slowed the pace. and weve said that we would stop when we were somewhat above the level [of reserves] we judge as ample. and, clearly, were not at that level yet, but were going to be approaching it more slowly. its a commonsense kind of a kind of a thing, and it hadit had pretty broad appeal, i will say."
