"meeting_date","paragraph_text"
"2025-05-07","good afternoon. my colleagues and i remain squarely focused on achieving our dual-mandate goals of maximum employment and stable prices for the benefit of the american people. despite heightened uncertainty, the economy is still in a solid position. the unemployment rate remains low, and the labor market is at or near maximum employment. inflation has come down a great deal but has been running somewhat above our 2 percent longer- run objective. in support of our goals, today the federal open market committee decided to leave our policy interest rate unchanged. the risks of higher unemployment and higher inflation appear to have risen, and we believe that the current stance of monetary policy leaves us well positioned to respond in a timely way to potential economic developments. i will have more to say about monetary policy after briefly reviewing economic developments. [cough] pardon me. following growth of 2. 5 percent last year, gdp was reported to have edged down in the first quarter, reflecting swings in net exports that were likely driven by businesses bringing in imports ahead of potential tariffs. this unusual swing complicated gdp measurement last quarter. private domestic final purchases, or pdfpwhich excludes net exports, inventory investment, and government spendinggrew at a solid 3 percent rate in the first quarter, the same as last years pace. within pdfp, growth of consumer spending moderated while investment in equipment and intangibles rebounded from weakness in the fourth quarter. surveys of households and businesses, however, report a sharp decline in sentiment and elevated uncertainty about the economic outlook, largely reflecting trade policy concerns. it remains to be seen how these developments might affect future spending and investment. in the labor market, conditions have remained solid. payroll job gains averaged 155, 000 per month over the past three months. the unemployment rate, at 4. 2 percent, remains low and has stayed in a narrow range for the past year. wage growth has continued to moderate, while still outpacing inflation. overall, a wide set of indicators suggests that conditions in the labor market are broadly in balance and consistent with maximum employment. the labor market is not a source of significant inflationary pressures. inflation has eased significantly from its highs in mid-2022 but remains somewhat elevated relative to our 2 percent longer-run goal. total pce prices rose 2. 3 percent over the 12 months ending in march; excluding the volatile food and energy categories, core pce prices rose 2. 6 percent. near-term measures of inflation expectations have moved up, as reflected in both market- and survey-based measures. survey respondents, including consumers, businesses, and professional forecasters, point to tariffs as the driving factor. beyond the next year or so, however, most measures of longer-term expectations remain consistent with our 2 percent inflation goal. our monetary policy actions are guided by our dual mandate to promote maximum employment and stable prices for the american people. at todays meeting, the committee decided to maintain the target range for the federal funds rate at 4¼ to 4½ percent and to continue reducing the size of the balance sheet. the new administration is in the process of implementing substantial policy changes in four distinct areas: trade, immigration, fiscal policy, and regulation. the tariff increases announced so far have been significantly larger than anticipated. all of these policies are still evolving, however, and their effects on the economy remain highly uncertain. as economic conditions evolve, well continue to determine the appropriate stance of monetary policy based on the incoming data, the outlook, and the balance of risks. if the large increases in tariffs that have been announced are sustained, they are likely to generate a rise in inflation, a slowdown in economic growth, and an increase in unemployment. the effects on inflation could be short lived, reflecting a one-time shift in the price level. it is also possible that the inflationary effects could instead be more persistent. avoiding that outcome will depend on the size of the tariffs effecttariff effects, on how long it takes for them to pass through fully into prices, and, ultimately, on keeping longer-term inflation expectations well anchored. our obligation is to keep longer-term inflation expectations well anchored and to prevent a one-time increase in the price level from becoming an ongoing inflation problem. as we act to meet that obligation, well balance our maximum-employment and price-stability mandates, keeping in mind that, without price stability, we cannot achieve the long periods of strong labor market conditions that benefit all americans. we may find ourselves in the challenging scenario in which our dual-mandate goals are in tension. if that were to occur, we would consider how far the economy is from each goal, and the potentially different time horizons over which those respective gaps would be anticipated to close. for the time being, were well positioned to wait for greater clarity before considering any adjustments to our policy stance. at this meeting, the committee continued its discussions as part of our five-year review of our monetary policy framework. we focused on inflation dynamics and the implications for our monetary policy strategy. our review includes outreach and public events involving a wide range of parties, including fed listens events around the country and a research conference next week. throughout this process, were open to new ideas and critical feedback, and we will take on board lessons of the last five years in determining our findings. we intend to wrap up the review by late summer. the fed has been assigned two goals for monetary policymaximum employment and stable prices. we remain committed to supporting maximum employment, bringing inflation sustainably to our 2 percent goal, and keeping longer-term inflation expectations well anchored. our success in delivering on these goals matters to all americans. we understand that our actions affect communities, families, and businesses across the country. everything we do is in service to our public mission. we at the fed will do everything we can to achieve our maximum-employment and price-stability goals. thank you. i look forward to your questions."
"2025-05-07","well, so, as we noted in ourin our statementpostmeeting statement, weve judged that the risks to higher employment and higher inflation have both risen. and this, by the way, of course, is compared to march. so thats what we can say. i dont think we can say, you know, which way this will shake out. i think theres a great deal of uncertainty about, for example, where tariff policies are going to, to settle out and also, when they do settle out, what will be the implications for the economy for growth and for employment. i think its too early to know that. so, i mean, ultimately, we think our policy rate is inis in a good place to stay as we await further clarity on tariffs and, ultimately, their implications for the economy."
"2025-05-07","i dont think we know. you know, i thinklook where we are today. we have an economy that, if you look through, you know, the sort of distortions in q1 gdp, youve still got an economy that looks like its growing at a solid pace. the labor market appears to be solid. inflation is running just a bit above 2 percent. so its an economy thats been resilient and is in good shape, and our policy is sort of modestly or moderately restrictive. its 100 basis points less restrictive than it was last fall. and so we think that leaves us in a good place to wait and see. we dont think we need to be in a hurry. we think we can be patient. were going to be watching the data. the data may move quickly or slowly, but we do think were in a good position, where we are, to, to let things evolve and become clearer in terms of what should be the monetary policy response."
"2025-05-07","i think the underlying inflation picture is, is good. its what you see, which is inflation now running a bit above 2 percent. and weve had basically decent readings in housing services and nonhousing services, which is a big part of it. so that part, i think is, is moving along well. but theres just so much that we dont know. i thinkand were in a good position to wait and see, is the thing. we dont have to be in a hurry. the economy ishas been resilient and is doing fairly well. our policy is well positioned. the costs of waiting to see further are fairly low, we think. so thats what were doing. and, you know, well, well see. the administration is entering into negotiations with many countries over tariffs. well know more with each week and month that goes by whereabout where tariffs are going to landyou know, land, and well know what the effects will be when we start to see those things. so we think well be learning. i cant tell you how long it will take. but, for now, it does seem like its, its, its a fairly clear decision for us to wait and see and watch."
"2025-05-07","you know, as i said, werewe are comfortable with our policy stance. we think the rightwere in the right place to wait and see how things evolve. we dont feel like we need to be in a hurry. we feel like its appropriate to be patient. and, you know, when things developof course, we have a record ofwe can move quickly when thats appropriate. but we think right now, the appropriate thing to do is to wait and see how things evolve. theres so much uncertainty. if you talk to businesses or market participants or forecasters, everyone is justis just waiting to see how developments play out, and then well be able to make a better assessment of what the appropriate path for monetary policy is. so were not in that place, and, you know, as that developsand i cant really give you a time frame on that."
"2025-05-07","well, let me sayi mean, so lets, lets, lets look back and see where we are. so, go through 2024 up to the [present] day. weve hadweve had, you know, unemployment in the low 4s for more than a year, weve had inflation coming down in thenow in the mid-to-low 2s, and weve had an economy growing at 2½ percent. so that isthat is the economy as we see it now. what looks likely, given the scope and scale of the tariffs, is that we will see thecertainly, the risks to higher inflation, higher unemployment have increased. and if thats what we do see, ifand if the tariffs are ultimately put in place at those levels, which we dont know, then, then we will seewe wont see further progress toward our goals, but we might see a delay in that. i think in theyou know, in our thinking, we would getwe would neverwe never do anything but keep achieving those goals. but what we wouldat least for the next, lets say, year, we wouldwe would not be making progress toward those goals, again, if that isif thats the way the tariffs shake out. the thing is, we dont know that. theres so much uncertainty about the scale, scope, timing, and persistence of the tariffs. so thats that. in terms of preemption, you know, i think you can look back at the 2019 cuts as preemptive. i wouldnt say that what we did last fall was at all preemptive. if anything, it was a little late. but 2019, we did cut three times. but the situation was, you had a weakening economy, and you had inflation at 1. 6 percent. so thats a situation where you can move preemptively. now we have inflation running above target. it has been above target for four years. its not so far above target now. and we have an expectation conditional on what happens that well see upward pressure on inflation. if you look at where forecasters are, theyre all forecasting an increase in inflation. so it makes itand then weve also got, you know, forecasts of weakening in the economy, and some have recession forecasts. we dont make awe dont makepublish a forecast about, about that. we dont publish a forecast that assesses how likely a recession is. but, in any case, its not a situation where we can be preemptive, because we actually dont know what the right response to, to the data will be until we see more data."
"2025-05-07","you know, so first of all, we dont see that yet, right? we have 4. 2 percent unemployment, good participation, wages behaving very well, participation, i mentioned, at a good level. so, you know, with the labor market, we would look at the totality of theof the data. wed look at the level of the unemployment rate. wed look at the speed with which its changing. we would look at the whole huge array of labor market data to, to get a sense of whether conditions are really deteriorating or not. and, at the same time, wed be looking at the other side of the mandate. we could be in a position of having to balance those two things, which is, of course, a verya difficult balancing judgment that wed have to make."
"2025-05-07","it would be a combination of the two. i mean, lets just say this is athis would be a complicated and challenging judgment that we would have to make ifand this iswere not in this situation, but the situation is if the two goals are in tension. so lets say that unemployment is moving up in an uncomfortable way and so is inflationnot the situation were inhypothetically. but we would look at how far they are from the goals, how far theyre expected to be from the goals, whats the expected time to get back to their goals. wed look at all those things and make a difficult judgment. and thats in our framework. its always been in our thinking. you know, itswe havent hadwe havent faced that question in a very long time. and so, again, difficult, difficult judgment to make, and not one that we face today. and we may never face it. but, you know, we have to be keeping it in our thinking now."
"2025-05-07","you know, its going to depend. i think you have to just take a step back and realize this isthis is why we are where we are, is, you know, we are going to need to see how this evolves. there are cases in which it would be appropriate for us to cut rates this year. there are cases in which it wouldnt, and we just dont know. until we know more about how this is going to settle out and what the economic implications are for employment, forand for, for inflation, i couldnt confidently say that i know what the appropriate path will be."
"2025-05-07","doesnt affect ourdoing our job at all. so weyou know, were always going to do the same thingwhich is, were going to use our tools to foster maximum employment and price stability for the benefit of the american people. were always going to consider only the economic data, the outlook, the balance of risks. and thats it, thats all were going to consider. so it really doesnt affect either our job or the way we do it."
