"meeting_date","paragraph_text"
"2024-06-12","good afternoon. my colleagues and i remain squarely focused on achieving our dual-mandate goals of maximum employment and stable prices for the benefit of the american people. our economy has made considerable progress toward both goals over the past two years. the labor market has come into better balance, with continued strong job gains and a low unemployment rate. inflation has eased substantially from a peak of 7 percent to 2. 7 percent but is still too high. we are strongly committed to returning inflation to our 2 percent goal in support of a strong economy that benefits everyone. today, the fomc decided to leave our policy interest rate unchanged and to continue to reduce our securities holdings. we are maintaining our restrictive stance of monetary policy in order to keep demand in line with supply and reduce inflationary pressures. ill have more to say about monetary policy after briefly reviewing economic developments. recent indicators suggest that economic activity has continued to expand at a solid pace. although gdp growth moderated from 3. 4 percent in the fourth quarter of last year to 1. 3 percent in the first quarter, private domestic final purchaseswhich excludes inventory investment, government spending, and net exports and usually sends a clearer signal on underlying demandgrew at 2. 8 percent in the first quarter, nearly as strong as the second half of 2023. growth of consumer spending has slowed from last years robust pace but remains solid. and investment in equipment and intangibles has picked up from its anemic pace last year. improving supply conditions have supported resilient demand and the strong performance of the u. s. economy over the past year. in our summary of economic projections, committee participants generally expect gdp growth to slow from last years pace, with a median projection of 2. 1 percent this year and 2. 0 percent over the next two years. in the labor market, supply and demand conditions have come into better balance. payroll job gains averaged 218, 000 jobs per month in april and may, a pace that is still strong but a bit below that seen in the first quarter. the unemployment rate ticked up but remains low at 4 percent. strong job creation over the past couple of years has been accompanied by an increase in the supply of workers, reflecting increases in participation among individuals aged 25 to 54 years and a continued strong pace of immigration. nominal wage growth has eased over the past year, and the jobs-to-workers gap has narrowed. overall, a broad set of indicators suggests that conditions in the labor market have returned to about where they stood on the eve of the pandemicrelatively tight but not overheated. fomc participants expect labor market strength to continue. the median unemployment rate projection in the sep is 4. 0 percent at the end of this year and 4. 2 percent at the end of next year. inflation has eased notably over the past two years but remains above our longer-run goal of 2 percent. total pce prices rose 2. 7 percent over the 12 months ending in april; excluding the volatile food and energy categories, core pce prices rose 2. 8 percent. the consumer price indexwhich came out this morning and tends to run higher than the pce, pce price index rose 3. 3 percent over the 12 months ending in may, and the core cpi rose 3. 4 percent. the inflation data received earlier this year were higher than expected, though more recent monthly readings have eased somewhat. longer-term inflation expectations appear to remain well anchored, as reflected in a broad range of surveys of households and businesses and forecasters, as well as measures from financial markets. the median projection in the sep for total pce inflation is 2. 6 percent this year, 2. 3 percent next year, and 2. 0 percent in 2026. my colleagues and i are acutely aware that high inflation imposes significant hardship, as it erodes purchasing power, especially for those least able to meet the higher costs of essentials like food, housing, and transportation. our monetary policy actions are guided by our dual mandate to promote maximum employment and stable prices for the american people. in support of these goals, the committee decided at todays meeting to maintain the target range for the federal funds rate at 5¼ to 5½ percent and to continue reducing our securities holdings. as labor market tightness has eased and inflation has declined over the past year, the risks to achieving our employment and inflation goals have moved toward better balance. the economic outlook is uncertain, however, and we remain highly attentive to inflation risks. weve stated that we do not expect it will be appropriate to reduce the target range for the federal funds rate until we have gained greater confidence that inflation is moving sustainably toward 2 percent. so far this year, the data have not given us that greater confidence. the most recent inflation readings have been more favorable than earlier in the year, however, and there has been modest further progress toward our inflation objective. we will need to see more good data to bolster our confidence that inflation is moving sustainably toward 2 percent. we know that reducing policy restraint too soon or too much could result in a reversal of the progress that weve seen on inflation. at the same time, reducing policy restraint too late or too little could unduly weaken economic activity and employment. in considering any adjustments to the target range for the federal funds rate, the committee will carefully assess incoming data, the evolving outlook, and the balance of risks. in our sep, fomc participants wrote down their individual assessments of an appropriate path for the federal funds rate, based on what each participant judges to be the most likely scenario going forward. if the economy evolves as expected, the median participant projects that the appropriate level of the federal funds rate will be 5. 1 percent at the end of this year, 4. 1 percent at the end of 2025, and 3. 1 percent at the end of 2026. but these projections are not a committee plan or any kind of a decision. as the economy evolves, assessments of the appropriate policy, policy path will adjust in order to best promote our maximum-employment and price-stability goals. if the economy remains solid and inflation persists, were prepared to maintain the current target range for the federal funds rate as long as appropriate. if the labor market were to weaken unexpectedly or if inflation were to fall more quickly than anticipated, were prepared to respond. policy is well positioned to deal with the risks and uncertainties that we face in pursuing both sides of our dual mandate. well continue to make our decisions meeting by meeting, based on the totality of the data and its implications for the outlook and the balance of risks. the fed has been assigned two goals for monetary policymaximum employment and stable prices. we remain committed to bringing inflation back down to our 2 percent goal and to keeping longer-term inflation expectations well anchored. restoring price stability is essential to achieving maximum employment and stable prices over the long run. our success in delivering on these goals matters to all americans. we understand that our actions affect communities, families, and businesses across the country. everything we do is in service to our public mission. we at the fed will do everything we can to achieve our maximum-employment and price-stability goals. thank you, and i look forward to your questions."
"2024-06-12","yeah. so whats going on there is that we had very low readings in the second half of last yearjune through december, really. and were now lapping those. so as you go through the 12-month window, a very low reading drops out, and a new reading comes in. the new reading gets added to the 12-month window. so its just a, a slight element of conservativism that were, were assuming a certain level ofof, you know, incoming monthly pce and core pce numbers. were assuming, you know, good, but not great, numbers. and if you put that on top of where we are now, you get a very slight increase in the 12-monthin the 12-month, you know, reading. now, do we have high confidence that thats right? no. its just the kind of conservative way for forecasting things. if we were to get more readings like todays reading, then, of course, that wouldnt be the case. so its just a forecasting device. i think, i thinklet me say that we welcome todays reading and then hope for more like that."
"2024-06-12","yeahno. i mean, i think weve, wevewhat we said is that we dont think itll be appropriate to, to reduce rates and begin to loosen policy until we have more confidence that inflation is moving back down to 2 percent on aon a sustainable basis. and thats thethats the test weve applied. i dont know thati think if wei dont know that this rules that in or out. i mean, really, its, its a forecasta fairly conservative forecast month by month that would lead to slightly higher, you know, 12-months rates by the end of the year. if we get, you know, goodbetter readings than that, then you will see that come down or, or remain the same. if youre at 2. 6, 2. 7 [percent], you know, thats, thats a really good place to be."
"2024-06-12","so as far as the sep part of that is concernedas you know, i talk toi talk to all of the other participants on the fomc every cycle, and we talk about their summary of economic projections and, and the dot plotand, you know, their dot plot and everything. and what youwhat i hear and see is that people are looking at, at, you know, a range of plausible outcomes. and in many cases, theyretheyre thinking, i dont really you know, i cant really distinguish between two of these. theyre so close for me. these are very close calls, but we ask them to write down the most likely oneso they do. and as, i think, youve, youveas youve said, theres 15 of the 19 are, are kind of clustered around one or two. so i think i would look at, at allid look at all of them as plausible, but id look atso i think that does tell you kind of what the committee thinks. but what everyone agrees on is, its going to be data dependent. no oneno one brings to this or takes away from it that is on the committee a really strong commitment to a particular rate path. its actually just their forecast and theirits a combination of their forecast and their own reaction function. but, again, everyone would say that this is very data dependent, and i dont hold it with high confidence. and i think if youre looking forand, and dont really think that theyretheyre not trying to send a strong signal that this is what i think is the right thing. its just what they think at a given moment in time, subject to data. in terms of, you know, future meetings, we havent, you knowwe dontwe dont try towe dont make decisions about future meetings until we get there. i think in terms of what we need to see, i mentioned it earlierwe, we want towe want to gain further confidence. certainly, more good inflation readings will help with that. im not going to be specific about how many because, you know, really, its going to be not just the inflation ratingreadingsits going to be the totality of the data: whats happening in the labor market, whats happening with the balance of risks, whats happening with the forecast, whats happening with growth. you look at all of that, and you ask, are we confident? have we reached an appropriate level of confidence that inflation is moving down sustainably to 2 percent, or, alternatively, do we see really unexpected signs of weakness in the labor market that would call for a response? which iswhich is another thing that could, could happen. but, again, we dont see that. and iwe do see todayswe see todays report as, as progress and as, you know, building confidence. but we, we dont see ourselves as having the confidence that would warrantyou know, that would warrant beginning to, to loosen policy at this time."
"2024-06-12","so wethis happens too often, but it, it does happen. it just is, you knowdata camei think it happened a couple of meetings agoa few meetings ago. so when that happenswhen theres an important data print during the meeting, first day or second day what we do is, we, we make sure people remember that they have the ability to update. we tell them how to do that. and, and some people do; some people dont. most, most people dont. but im not going to get into the specifics, but you have the ability to do that. so that, you knowwhats in the sep actually does reflect the data that we got today to the extent you can, you know, reflect it in one day. i think well, you knowyou will see ppi tomorrow. well know more about the pce [inflation] reading as the month goes on. but the initial cpi reading and its, you know, kind of first-level translation to, to pce [inflation] we did have this morning. we were briefed about it, and people were able to consider whether they should make changes. and, as i said, you know, some people generally do, but most people generally dont."
"2024-06-12","sure. so by, by so many measures, the labor market was, was kind of overheated two years ago. and weve seen it gradually move back into much better balance between supply and demand. so, what have we seen? weve seen labor force supply come up quite a bit through immigration and through recovering participation. thats ongoing, mostly now through the immigration channel. but still, weve had some increases in prime-age labor force. in terms of on the demand side, you know, weve seenwell, weve seen quits moving down. weve seen job openings moving down. weve seen wage increases moving from very, very high levels a couple of years ago back down to more sustainable levels. we have seen unemployment creep up now sixth-tenths over the course of, of a year or so very, very gradually. so you put all that togetherwhat you have is still-low unemployment, still 4 percent unemploymenthistorically low. but its moved up a little bitits softened a bitand, and, you know, thats an important statistic. but, but more than that, youve got strong job creation. you, you have payroll jobs still coming in strong, even though, you know, theres an argument that they may be a bit overstated but still theyre, theyre stilltheyre strong. so thats what we see. we, we watch the labor market, of course, and the economy as a wholebut the labor market very carefullyand thats what we see. we see gradual coolinggradual moving toward better balance. were monitoring it carefully for signs of, of something more than that, but we really dont see that."
"2024-06-12","so sometimes itsyou cant reconcile the differences. you just have to, have tohave to look at it and, and try to understand. and thats why it always makes sense to look at a series, you know, in 6in 3, 6, and 12 months of things rather than just one report. but youre right to point to the last report, where it was yourjob losses in the household surveyjob gains, big job gains in the establishment survey. so, i mean, were left with ambiguous results, and we have to deal with that uncertainty around data. nonetheless, the overall picture is one of a strong and gradually coolinggradually rebalancing labor market. job openings, while theyve come way down, are still, you know, greater than the number of unemployed people. the jobsworkers gap is still a significantly positive numbergreater than it was before the pandemic. so, overall, were looking at what is still a very strong labor market but not the superheated labor market of two years ago or even one year ago."
"2024-06-12","yeah. the big thing that changed was the inflation forecast. so the inflation forecast moved up several tenths for the end of the year. and, and, as i mentioned earlier, in the, you knowwhat, what did we take away from this? we had really, really good inflation data in the second half of last year, then kind of a pause in progress in the first quarter. and what we took away from that was that its probably going to take longer to get the confidence that we need to begin to loosen policy. so the sense of that is that rate cuts that might take place inmightve taken place this yeartake place next year, you know? we, wethere arethere are fewer rate cuts in the median this year, but theres one more next year. so, so you reallyif you look at year-end 2025 and 26, youre, youre almost exactly where you would have been, just itjust its moved later because of that progress. now, you get anotheryou get datadifferent data today. so well have to see where the data light the way. you know, were, werethe economy has, you know, repeatedly surprised forecasters in both directions, and today was certainly a better inflation report than almost anybody expected. and well just have to see what, whatwhat the incoming data flow brings and, and how that affects the outlook and the balance of risks."
"2024-06-12","so two things about thatone, one is thisyoure right, it did move up. but, but i want to remember to point out that the long-run neutral rate of interest is, is a long-run concept. it, it really is a theoretical conceptcant be directly observed. and what it is is the, the interest rate that would hold the economy at equilibriummaximum employment and price stabilitypotentially, potentially years in the future where there are no shocks. so its its a little bitits not something we observe today. today weve got a very specific economy with all kinds of shocks were still getting over from the pandemic. so itsi, i dont think that the, the concept of r-starits a very important concept in economics and in what we do. but, honestly, it doesnt really get you where you need to be to think about what appropriate policy is in the near term. but i, iback to your original question, people have been gradually writing it up because i just think people are coming to the view that rates arentare less likely to go down to their, their pre-pandemic levels, which were, you know, very low by recent history measures. now, we, we cant really know that. thats, thats an interesting dispute and discussion to have now, but, ultimately, we think that things like the neutral rate are driven by longer-run, slow-moving forces. and, you know, theres a really good question about whether, whether those really have changed or whether, instead, rates and the economy are experiencing a, a series of persistent but, ultimately, temporary shocks. thats been the debate, and we cant know. but in the meantime, were making policy with the economy that we havewith the distortions that we have. and i, i alsoto your other point, i, i think it isit is the case that as time has gone by, the question of how restrictive is policy? has become one that everyones asking, and were asking it, too. and, you know, my answer has been that policy is restrictive. the question of whether its sufficiently restrictive is going to be one we, we know over time. but i think for the reasons ive talked about at the last press conference and, and other places, i think the evidence is pretty clear that policy is restrictive and is having, you know, the effects that we would hope for."
"2024-06-12","id be reluctant to try to draw that conclusion. i, i think this is about, you know, looking at the incoming data and asking, how much progress are we making on inflation, and how is the rest of the economy doing? is the labor market still strong? thats what were thinking about. you know, you canyou can translate it into theinto the language youre talking about, but, to me, the focus is more on, we have a goal, which is price stability, and another goal, which is maximum employment. how are we doing there? we think weve got a good, strong labor market still. we think weve been making progress toward the price- stability goal. and then for a while, there was a pause. and we look at todays thing, and we think, well, thats a good reading, and we hope we get more like that. and, you know, in the meantime, were asking, is our policy stance about right? and i think we think, yes, its about right. were prepared to adjust that as appropriate, but we thinkwe think were getting the things that we would want to get, broadly speaking. and thats why weve been at this policy rate now for almost a year."
