"meeting_date","paragraph_text"
"2021-11-03","good afternoon. at the federal reserve, we are strongly committed to achieving the monetary policy goals that congress has given us: maximum employment and price stability. today, the fomc kept interest rates near zero and, in light of the progress the economy has made toward our goals, decided to begin reducing the pace of asset purchases. with these actions, monetary policy will continue to provide strong support to the economic recovery. given the unprecedented nature of the disruptions related to the pandemic and the reopening of the economy, we remain attentive to risks and will ensure that our policy is well positioned to address the full range of plausible economic outcomes. i will say more about our monetary policy decisions after reviewing recent economic developments. economic activity expanded at a 6. 5 percent pace in the first half of the year, reflecting progress on vaccinations, the reopening of the economy, and strong policy support. in the third quarter, real gdp growth slowed notably from this rapid pace. the summers surge in covid cases from the delta variant has held back the recovery in the sectors most adversely affected by the pandemic, including travel and leisure. activity has also been restrained by supply constraints and bottlenecks, notably in the motor vehicle industry. as a result, both household spending and business investment flattened out last quarter. nonetheless, aggregate demand has been very strong this year, buoyed by fiscal and monetary policy support and the healthy financial positions of households and businesses. with covid case counts receding further and progress on vaccinations, economic growth should pick up this quarter, resulting in strong growth for the year as a whole. conditions in the labor market have continued to improve, and demand for workers remains very strong. as with overall economic activity, the pace of improvement slowed with the rise in covid cases. in august and september, job gains averaged 280, 000 per month, down from an average of about 1 million jobs per month in june and july. the slowdown has been concentrated in sectors most sensitive to the pandemic, including leisure and hospitality and education. the unemployment rate was 4. 8 percent in september. this figure understates the shortfall in employment, particularly as participation in the labor market remains subdued. some of the softness in participation likely reflects the aging of the population and retirements. but participation for prime-aged individuals also remains well below pre-pandemic levelsin part reflecting factors related to the pandemic, such as caregiving needs and ongoing concerns about the virus. as a result, employers are having difficulties filling job openings. these impediments to labor supply should diminish with further progress on containing the virussupporting gains in employment and economic activity. the economic downturn has not fallen equally on all americans, and those least able to shoulder the burden have been hardest hit. despite progress, joblessness continues to fall disproportionately on african americans and hispanics. the supply and demand imbalances related to the pandemic and the reopening of the economy have contributed to sizable price increases in some sectors. in particular, bottlenecks and supply chain disruptions are limiting how quickly production can respond to the rebound in demand in the near term. as a result, overall inflation is running well above our 2 percent longer-run goal. supply constraints have been larger and longer lasting than anticipated. nonetheless, it remains the case that the drivers of higher inflation have been predominantly connected to the dislocations caused by the pandemicspecifically, the effects on supply and demand from the shutdown, the uneven reopening, and the ongoing effects of the virus itself. we understand the difficulties that high inflation poses for individuals and families, particularly those with limited means to absorb higher prices for essentials such as food and transportation. our tools cannot ease supply constraints. like most forecasters, we continue to believe that our dynamic economy will adjust to the supply and demand imbalances and that, as it does, inflation will decline to levels much closer to our 2 percent longer-run goal. of course, it is very difficult to predict the persistence of supply constraints or their effects on inflation. global supply chains are complex; they will return to normal function, but the timing of that is highly uncertain. we are committed to our longer-run goal of 2 percent inflation and to having longer-term inflation expectations well anchored at this goal. if we were to see signs that the path of inflation, or [of] longer-term inflation expectations, was moving materially and persistently beyond levels consistent with our goal, we would use our tools to preserve price stability. we will be watching carefully to see whether the economy is evolving in line with expectations. the feds policy actions have been guided by our mandate to promote maximum employment and stable prices for the american people, along with our responsibilities to promote the stability of the financial system. our asset purchases have been a critical tool. they helped preserve financial stability early in the pandemic and since then have helped foster smooth market functioning and accommodative financial conditions to support the economy. last december, the committee stated its intention to continue asset purchases at a pace of at least $120 billion per month until substantial further progress has been made toward our maximum-employment and price-stability goals. at todays meeting, the committee judged that the economy has met this test, and decided to begin reducing the pace of its asset purchases. beginning later this month, we will reduce the monthly pace of our net asset purchases by $10 billion for treasury securities and $5 billion for agency mortgage-backed securities. we also announced another reduction of this size in the monthly purchase pace starting in mid- december, since that months purchase schedule will be released by the federal reserve bank of new york prior to our december fomc meeting. if the economy evolves broadly as expected, we judge that similar reductions in the pace of net asset purchases will likely be appropriate each month, implying that increases in our securities holdings would cease by the middle of next year. that said, we are prepared to adjust the pace of purchases if warranted by changes in the economic outlook. and even after our balance sheet stops expanding, our holdings of securities will continue to support accommodative financial conditions. our decision today to begin tapering our asset purchases does not imply any direct signal regarding our interest rate policy. we continue to articulate a different and more stringent test for the economic conditions that would need to be met before raising the federal funds rate. to conclude, we understand that our actions affect communities, families, and businesses across the country. everything we do is in service to our public mission. we at the fed will do everything we can to complete the recovery in employment and achieve our price-stability goal. thank you. i look forward to your questions."
"2021-11-03","so i would say it this way. we try to focus on what we can controland that is how to communicate as clearly as possible, in this highly uncertain world, how were thinking about the economic outlook and the balance of risks and how policy will evolve in that case and also in the cases, which are frequent, where the economy evolves in unexpected ways. so the focus at this meeting is on tapering asset purchases, not on raising rates. it is time to taper, we think, because the economy has achieved substantial further progress toward our goals, measured from last december. we dont think its time yet to raise interest rates. there is still ground to cover to reach maximum employment, both in terms of employment and in terms of participation. getting to your question, our baseline expectation is that supply bottlenecks and shortages will persist well into next year, and elevated inflation as well, and that, as the pandemic subsides, supply chain bottlenecks will abateand job growth will move back up. and as that happens, inflation will decline from todays elevated levels. of course, the timing of that is highly uncertain. but, certainly, we should see inflation moving down by the second or third quarter. the time for lifting rates and beginning to remove accommodation will depend on the path of the economy. we think we can be patient. if a response is called for, we will not hesitate. so, what i will tell you is, we will be watching carefully to see whether the economy evolves in line with our expectations, and policy will adapt appropriately. and thats what i would say."
"2021-11-03","so if you look at the progress that weve made over the course of the last year, if that pace were to continue, then the answer would be: yes, i do think that that is possible. of course, we measure maximum employment based on a wide range of figures, but its certainly within the realm of possibility."
"2021-11-03","so wages have been moving up strongly, very strongly. and, in particular, i would point to the employment compensation index reading that we got last friday. now, in real terms, theyve beenthey had been running a little bit below inflation, so real wages were not really increasing. i think, with the eci reading, it becomes close to maybe not increasing, but close to back to zero in terms of the real increase. so wages moving up, of course, is how standard of living increases over the years for generation upon generation. its very important, and its generally a good thing. you know, the concern is a somewhat unusual case where, if wages were to be rising persistently and materially above inflation and productivity gains, that could put upward pressure on, or downward pressure on margins and cause companies toor employers, reallyto raise prices as a result, and you can see yourself, find yourself in what we used to call a wageprice spiral. we dont have evidence of that yet. productivity has been very high. the eci reading is just one reading. again, if you look back, weso well be watching this carefully. but i would say that, at this point, we dont see troubling increases in wages. and we dont expect those to emerge, but well be watching carefully."
"2021-11-03","yes. so im not sure i totally got your first question, but i would sayin fact, could you just quickly, succinctly, say your first question again?"
"2021-11-03","yes, so, you know, this isnt the traditional phillips curve situation where theres a direct tradeoff, where thats really what were talking about. the inflation that were seeing is really not due to a tight labor market. its due to bottlenecks, and its due to shortages, and its due to very strong demand meeting those. so i think its not the classical situation where you have that precise tradeoff. but, you know, in this situation, we do have a provision in our statement on longer-run goals, as you know, that says when those two things are in tension, what we do is, we take into account the employment shortfalls and inflation deviations and the potentially different time horizons over which employment and inflation are projected to return to levels judged consistent with the mandate. so we used to call that the balanced approach paragraph. we have to think about the amount of the deviation, we have to think about the time it will take, and we have to make policy in a world where the two goals are in tension. its very difficult. but what it really boils down to is something thats common sense. and that is risk management. we have to be aware of the risks that wereparticularly now the risk of significantly higher inflation. we see shortages and bottlenecks persisting into next year, well into next year. we see higher inflation persisting, and we have to be in position to address that risk should it become really a threat toshould it create a threat of more persistent, longer-term inflation. and thats what we think our policy is doing now. its putting us in a position to be able to address the range of plausible outcomes."
"2021-11-03","so i guess, as i said in my opening remarks, assuming the economy performs broadly as expected, the committee judges that similar reductions in the pace of net asset purchases will likely be appropriate each month, and were prepared to deviate from that path if warranted by changes in the economic outlook. so im not going to give you a lot more detail on what that might be. of course, if we do see something like that happening, if it becomes a question, then well communicate very transparently and openly about that. but im just going to leave it with the words that are in the statement. sorry, was there a second part?"
"2021-11-03","you know, i would just leave you with the words we have here. we are prepared to speed up or slow down the pace of reductions in asset purchases if its warranted by changes in the economic outlook. and, again, if we feel like something like thats happening, then well be very transparent about it. we wouldnt want to surprise markets. well say, in light of this factor or these factors, we are considering doing this, and then we would either do it or not do it. but sobut im not going to, you know, start making up examples of what that might be today. thanks."
"2021-11-03","yes. so, first of all, it is our job toand we accept responsibility and accountability for inflation in the medium term. were accountable to congress and to the american people for maximum employment and price stability. the level of inflation we have right now is not at all consistent with price stability. by the way, were also not at maximum employment, as i mentioned. so i would want to assure people that we will use our tools as appropriate to get inflation under control. we dont think its a good time to raise interest rates, though, because we want to see the labor market heal further. and we have very good reason to think that that will happen as the delta variant declines, sowhich its doing now. so transitory is a word that people have had different understandings of. for some, it carries a sense of short lived, and thats, you know, theres a real time componentmeasured in months, lets say. really, for us, what transitory has meant is that if something is transitory, it will not leave behind it permanently or very persistently higher inflation. so thats why we, you know, we took a step back from transitory. we said expected to be transitory, first of all, to show uncertainty around thatweve always said that, by the way, in other contexts; we just hadnt done it in the statementbut also to acknowledge, really, that it means different things to different people. and then we added some language to really explain more what were talking about in paragraph two and paragraph three. we said that supply and demand imbalances related to the pandemic and the reopening of the economy have contributed to sizable price increases, and we said, progress on vaccinations and an easing of supply constraints are expected to support continued gains in economic activity and employment as well as a reduction in inflation. so were trying to explain what we mean and also acknowledging more uncertainty about transitory. so its, i mean, its become a word thats attracted a lot of attention that maybe is distracting from our message, which we want to be as clear as possible. ultimately, the only other thing i would say is, look, we understand completely that its particularly people who are living paycheck to paycheck or seeing higher grocery costs, higher gasoline costswhen the winter comes, higher heating costs for their homes. we understand completely what theyre going through. and, you know, we will use our tools over time to make sure that that doesnt become a permanent feature of life. really, thats one of our principal jobs, along with achieving maximum employment. and thats our commitment."
"2021-11-03","thanks. so maximum employment is, its a broadwhat would we say? broad-based and inclusive goal thats not directly measurable and changes over time due to various factors. you cant specify a specific goal. so its taking into account quite a broad range of things, and, of course, employmentlevels of employment[and] participation are a part of that. but, in addition, there are other measures of whats going on in the labor market, like wages is a key measure of how tight the labor market isthe level of quits, the amount of job openings, the flows in and out of various states. so we look at so many different things, and you make an overall judgment. now, the temptation at the beginning of the recovery was to look at the data in february of 2020 and say, well, thats the goal because we didnt know anythats what we knew. we knew that was achievable in a context of low inflation. i think were in a, you know, were learning that. we have to be humble about what we know about this economy, which is still very, you know, covid-affected, by the way. a lot of what were seeing in the last 90 days is because of delta. we were on a path to a very different place. delta put us on a different path. and we see these things. but, so i think were going to have toideally, we would have, we would see further development of the labor market in a context where there isnt another covid spike, and then we would be able to see, i think, a lot. we would see whetherhow does participation react in that world, in that sort of post-covid world? right now, people are staying out of the labor market because of caretaking [and] because of fear of covid to a significant extent. you know, we thought that schools reopening and elapsing unemployment benefits would produce some sort of additional labor supply. that doesnt seem to have been the case, interestingly. so i think theres room for a whole lot of humility here, as we try to think about what maximum employment would be. were going to have to see some time post-covid so that we knowor post-delta, anywayto see what is possible. and i think the learning for those of us who lived through the last cycle is that, over time, you can get to places that didnt look possible. now, what we also have now, though, is, we have high inflation. so we have a completely different situation now where we have high inflation, and we have to balance that with whats going on in the employment market. so its a complicated situation, and i would say, we will, we hope to achieve significantly greater clarity about where this economy is going and what the characteristics of the post-pandemic economy are over the first half of next year."
