"meeting_date","paragraph_text"
"2023-05-03","good afternoon. before discussing todays meeting, let me comment briefly on recent developments in the banking sector. conditions in that sector have broadly improved since early march, and the u. s banking system is sound and resilient. we will continue to monitor conditions in the sector. we are committed to learning the right lessons from this episode and will work to prevent events like these from happening again. as a first step in that process, last week we released vice chair for supervision barrs review of the federal reserves supervision and regulation of silicon valley bank. the reviews findings underscore the need to address our rules and supervisory practices to make for a stronger and more resilient banking system, and i am confident that we will do so. from the perspective of monetary policy, our focus remains squarely on our dual mandate to promote maximum employment and stable prices for the american people. my colleagues and i understand the hardship that high inflation is causing, and we remain strongly committed to bringing inflation back down to our 2 percent goal. price stability is the responsibility of the federal reserve. without price stability, the economy does not work for anyone. in particular, without price stability, we will not achieve a sustained period of strong labor market conditions that benefit all. today, the fomc raised its policy interest rate by ¼ percentage point. since early last year, we have raised interest rates by a total of 5 percentage points in order to attain a stance of monetary policy that is sufficiently restrictive to return inflation to 2 percent over time. we are also continuing to reduce our securities holdings. looking ahead, we will take a data-dependent approach in determining the extent to which additional policy firming may be appropriate. i will have more to say about todays monetary policy actions after briefly reviewing economic developments. the u. s. economy slowed significantly last year, with real gdp rising at a below-trend pace of 0. 9 percent. the pace of economic growth in the first quarter of this year continued to be modest, at 1. 1 percent, despite a pickup in consumer spending. activity in the housing sector remains weak, largely reflecting higher mortgage, mortgage rates. higher interest rates and slower output growth also appear to be weighing on business fixed investment. the labor market remains very tight. over the first three months of the year, job gains averaged 345, 000 jobs per month. the unemployment rate remained very low in march, at 3. 5 percent. even so, there are some signs that supply and demand in the labor market are coming back into better balance. the labor force participation rate has moved up in recent months, particularly for individuals aged 25 to 54 years. nominal wage growth has sown shown some signs of easing, and job vacancies have declined so far this year. but overall, labor demand still substantially exceeds the supply of available workers. inflation remains well above our longer-run goal of 2 percent. over the 12 months ending in march, total pce prices rose 4. 2 percent; excluding the volatile food and energy categories, core pce prices rose 4. 6 percent. inflation has moderated somewhat since the middle of last year. nonetheless, inflation pressures continue to run high, and the process of getting inflation back down to 2 percent has a long way to go. despite elevated inflation, longer-term inflation expectations appear to remain well anchored, as reflected in a broad range of surveys of households, businesses, and forecasters, as well as measures from financial markets. the feds monetary policy actions are guided by, by our mandate to promote maximum employment and stable prices for the american people. my colleagues and i are acutely aware that high inflation imposes significant hardship, as it erodes purchasing power, especially for those least able to meet the higher costs of essentials like food, housing, and transportation. we are highly attentive to the risks that high inflation poseposes to both sides of our mandate, and we are strongly committed to returning inflation to our 2 percent objective. at todays meeting, the committee raised the target range for the federal funds rate by ¼ percentage point, bringing the target range to 5 to 5¼ percent. and were continuing to [carry out] the process of significantly reducing our securities holdings. with todays action, we have raised interest rates by 5 percentage points in a little more than a year. we are seeing the effects of our policy tightening on demand in the most interest ratesensitive sectors of the economy, particularly housing and investment. it will take time, however, for the full effects of monetary restraint to be realized, especially on inflation. in addition, the economy is likely to face further headwinds from tighter credit conditions. credit conditions had already been tightening over the past year or so in response to our policy actions and a softer economic outlook. but the strains that emerged in the banking sector in early march appear to be resulting in even tighter credit conditions for households and businesses. in turn, these tighter credit conditions are likely to weigh on economic activity, hiring, and inflation. the extent of these effects remains uncertain. in light of these uncertain headwinds, along with the monetary policy restraint we have put in place, our future policy actions will depend on how events unfold. in determining the extent to which additional policy firming may be appropriate to return inflation to 2 percent over time, the committee will take into account the cumulative tightening of monetary policy, the lags with which monetary policy affects economic activity and inflation, and economic and financial developments. we, we will make that determination meeting by meeting, based on the totality of incoming data and their implications for the outlook for economic activity and inflation. and we are prepared to do more if greater monetary policy restraint is warranted. we remain committed to bringing inflation back down to our 2 percent goal and to keep longer-term inflation expectations well anchored. reducing inflation is likely to require a period of below-trend growth and some softening of labor market conditions. restoring price stability is essential to set the stage for achieving maximum employment and stable prices over the longer run. to conclude: we understand that our actions affect communities, families, and businesses across the country. everything we do is in service to our public mission. we at the fed will do everything we can to achieve our maximum-employment and price-stability goals. thank you. i look forward to your questions."
"2023-05-03","so, taking your questionof course, today our decision was to raise the federal funds rate by 25 basis points. a, a decision on a pause was not made today. you will have noticed that in thein the statement from march, we had a sentence that said the committee anticipates that some additional policy firming may be appropriate. that sentence is, is not in, in the statement anymore. we took that out, and instead were saying that, in determining the extent to which additional policy firming may be appropriate to return inflation to 2 percent over time, the committee will take into account certain factors. so wethats a thats a meaningful change that were no longer saying that we anticipate. and so well be driven by incoming data meeting by meeting. and, you know, well approach that question at the june meeting. so thethe staffs forecast isso let me saystart by saying that thats not my own most likely case, which is really that, that the economy will continue to grow at, at a modest rate this year. and i think thatsso different people on the committee have different forecasts. thats, thats my own assessment of the most likely path. [the] staff produces its own forecast, and its independent of the forecasts of, of the participants, which include the governors and the reserve bank presidents, of course. and we think this is a healthy thing that the, the staff is writing down what they really think. theyre not especially influenced by what the governors think, and vice versa. the governors are not taking what the staff says and just writing that down. so its actually good that the, the staff and individual participants can have different perspectives. so, broadly, the forecast was for a mild recession, and by that i would characterize as one in which the rise in unemployment is smaller than ishas been typical in modern-era recessions. i wouldnt want to characterize the staffs forecast for this meeting. well, well leave that to the minutesbut broadly, broadly similar to that."
"2023-05-03","so i wouldnt want to speculate specifically, but i will say this: these are fiscal policy matters, for starters, and theyre, theyre for congress and the administrationfor the elected parts of the government to deal with. and theyre really consigned to them. from our standpoint, i would just say this: its essential that the debt ceiling be raised in a timely way, so that the u. s. government can pay all of its bills when theyre due. a failure to do that would be unprecedented. wed be in uncharted territory, and theand the consequences to the u. s. economy would be highly uncertain and could, could be quite a[d]verse. so ill just leave it there. we, we dont give advice to either side. we just would point out that itthat its very important that this be done. and the, the other point ill make about that, though, is that no one should assume that the fed can protect the economy from the potential, you know, short- and long-term effects of a failure to pay our bills on time. we, we its, it would be so uncertain that its just as important that, that thiswe never get to a place where were actually talking about or even having a situation where the u. s. governments not paying its bills."
"2023-05-03","i wouldnt say that it did. it wasof course, its something that came up. we talk a lot about risks to theto the outlook, and that willthat come up. a number of people did raise that as a risk to the outlook. i wouldnt say that it was important in todays monetary policy decision."
"2023-05-03","sure. so the february 14 presentationi didnt remember it very well. but now, of course, ive gone back and looked at it very carefully. i did remember it. and what it was was a general presentation. it was an informational briefing of the whole board the entire board. i think all members were there. and it was about interest rate risk in the banks and, and lots of data. and there was one page on silicon valley bank, which talked about, you know, the amount of losses theyor mark-to-market losses they had in their portfolio. there was nothing in it aboutthat i recall, anyway, about, about the risk of a bank run. so it wasi think the takeaway was, they were going away to do aan assessment, a verticalsorry, horizontal assessment of, of banks. it wasntit, it wasnt presented as an urgent or alarming situation. it was presented as aas an informational, nondecisional kind of a thing. and i thought it was a good presentation and, and, as i said, did remember it. in terms of what were doingof course, i think banks themselves are, aremany, many banks are now, are attending to liquidity and taking opportunity now, really, since, since the events of, of early march, to build liquidity. and you asked about the separation principle. i you know, like so many things, it, its very useful. but, you know, ultimately, it has its limits. i mean, i, i think in this particular case, we have found that the monetary policy tools and the financial stability tools are not in conflict. theyre boththeyre working well together. weve used our, our financial stability tools to support banks through our lending facilities. and, at the same time, weve been able to use our monetary policy tools to foster maximum employment and price stability."
"2023-05-03","well, i mean, i didnt say it wasnt alarming. it wastheyre pointing out something that theyre working on and that theyre on the casethat, that, you know, thatim not sure whether they mentionedi think they did, actually. they mentioned that they had taken regulatory action matteror supervisory action in the form of matters requiring attention. so i think that was also in the presentation. i think it was to say: yes, this is a bank, and there are many other banks that are experiencing thisthese things, and were on the case."
"2023-05-03","so i, you know, we certainly dontand i dont have an agenda to further consolidate banks. theres beenconsolidation has been a factor in the u. s. banking industry really since interstate banking and before that evenit goes back more than 30 years. youwhen i was in the government a while back, i think there were 14, 000 banks. now there are 4, 000 and change. so thats, thats going on. i personally have long felt that having small-, medium-, and large-size banks is a, a great part of our banking system. you know, the community banks serve particular customers very well; regional banks serve very important purposes, and the various kinds of g-sibs do as well. so i think its healthy to have a, you know, an arrangea range of different kinds of banks doing different things. i think thats a positive thing. is it a financialso i would just say, in terms of j. p. morgan buying first republic, the fdic really runs the process of closing and selling a closed bank completely. that, that is their role, so i really dont have a comment on, on that process. as you know, theres an exception to the deposit cap for a failing bank. so it was legitimate. and i think the fdic, i believe, is bound by law to take the bid that is the least-cost bid. so i would assume thats what they did."
"2023-05-03","so i, i think its probably good policy that we, we dont want the largest banks doing big acquisitions. that is the policy. andbut this isthis is an exception for a failing bank. and i, i think its actually a good outcome for the banking system. it also would havewould have been a gooda good outcome for the banking system had one of the regional banks bought, bought this company. and that could have been the outcome. but, ultimately, we have to follow the law in our agencies, and the law is, it goes to the, the least-cost bid."
"2023-05-03","yeah. i thinki think i follow that up by saying, its, its quite impossible to have a precise estimate of the words to that effect. but, in principle, thats the idea. you know, when weweve been raising interest rates, and that raises the price of credit, and that, in a sense, restricts credit in the economy, working through the price mechanism. and, you know, when banks raise their credit standards, that can also make credit tighter in a kind of broadly similar way. it isntit isnt possible to make a kind of clean translation between one and the other, although firms are trying that and, you know, were trying it. but, ultimately, we have to bewe have to be honest and humble about our ability to make a precise assessment. so it does complicate the task of achieving, you know, a sufficiently restrictive stance. but i think, conceptually, though, we think that, you know, interest ratesin principle, we wont have to raise the rates quite as high as we would have had this not happened. the extent of that is so hard to predict because we dont know how persistent these, these effects will be. we dont know how large theyll be and how long theyll take to be transmitted. but thats, thats what well be watching carefully to find out."
"2023-05-03","its thatthis is just something that we have to factor in as weas we want to find ourselves. so i guess i would say it this way: the assessment of, of the extent to which additional policy firming may be appropriate is going to be an ongoing one, meeting by meeting, and were going to be looking at the factors that i mentioned thattheyre listed in, in the statement, the obvious factors. thats, thats the way were going to be thinking about it. and thats really all we can do. as i say, it does complicatewe, we have, you know, a broad understanding of monetary policy. credit tightening is a different thing. theres a lot of literature on that. but translating it into, into rate hikes is uncertain, lets sayit adds even further uncertainty. nonetheless, well be able to see whats happening with credit conditions whats happening with lending. we gettheres a lot of data on that. and, you know, well, well factor that into our decisionmaking."
