"meeting_date","paragraph_text"
"2023-09-20","good afternoon, everyone. my colleagues and i remain squarely focused on our dual mandate to promote maximum employment and stable prices for the american people. we understand the hardship that high inflation is causing, and we remain strongly committed to bringing inflation back down to our 2 percent goal. price stability is the responsibility of the federal reserve. without price stability, the economy does not work for anyone. in particular, without price stability, we will not achieve a sustained period of strong labor market conditions that benefit all. since early last year, the fomc has significantly tightened the stance of monetary policy. weve raised our policy interest rate by 5¼ percentage points and have continued to reduce our securities holdings at a brisk pace. weve covered a lot of ground, and the full effects of our tightening have yet to be felt. today, we decided to leave our policy interest rate unchanged and to continue to reduce our securities holdings. looking ahead, were in a position to proceed carefully in determining the extent of additional policy firming that may be appropriate. our decisions will be based on our ongoing assessments of the incoming data and the evolving outlook and risks. i will have more to say about monetary policy after briefly reviewing economic developments. recent indicators suggest that economic activity has been expanding at a solid pace, and, so far this year, growth in real gdp has come in above expectations. recent readings on consumer spending have been particularly robust. activity in the housing sector has picked up somewhat, though it remains well below levels of a year ago, largely reflecting higher mortgage rates. higher interest rates also appear to be weighing on business fixed investment. in our summary of economic projections, or sep, committee participants revised up their assessments of real gdp growth, with the median for this year now at 2. 1 percent. participants expect growth to cool, with the median projection falling to 1. 5 percent next year. the labor market remains tight, but supply and demand conditions continue to come into better balance. over the past three months, payroll job gains averaged 150, 000 jobs per month, a strong pace that is nevertheless well below that seen earlier in the year. the unemployment rate ticked up in august but remains low at 3. 8 percent. the labor force participation rate has moved up since late last year, particularly for individuals aged 25 to 54 years. nominal wage growth has shown some signs of easing, and job vacancies have declined so far this year. although the jobs-to-workers gap has narrowed, labor demand still exceeds the supply of available workers. fomc participants expect the rebalancing in the labor market to continue, easing upward pressures on inflation. the median unemployment rate projection in the sep rises from 3. 8 percent at the end of this year to 4. 1 percent over the next two years. inflation remains well above our longer-run goal of 2 percent. based on the consumer price index, or cpi, and other data, we estimate that total pce prices rose 3. 4 percent over the 12 months ending in august and that, excluding the volatile food and energy categories, core pce prices rose 3. 9 percent. inflation has moderated somewhat since the middle of last year, and longer-term inflation expectations appear to remain well anchored, as reflected in a broad range of surveys of households, businesses, and forecasters, as well as measures from financial markets. nevertheless, the progressprocess of getting inflation sustainably down to 2 percent has a long way to go. the median projection in the sep for total pce inflation is 3. 3 percent this year, falls to 2. 5 percent next year, and reaches 2 percent in 2026. the feds monetary policy actions are guided by our mandate to promote maximum employment and stable prices for the american people. my colleagues and i are acutely aware that high inflation imposes significant hardship, as it erodes purchasing power, especially for those least able to meet the higher costs of essentials like food, housing, and transportation. we are highly attentive to the risks that high inflation poses to both sides of our mandate, and were strongly committed to returning inflation to our 2 percent objective. as i noted earlier, since early last year, we have raised our policy rate by 5¼ percentage points. we see the current stance of monetary policy as restrictive, putting downward pressure on economic activity, hiring, and inflation. in addition, the economy is facing headwinds from tighter credit conditions for households and businesses. in light of how far we have come in tightening policy, the committee decided at todays meeting to maintain the target range for the federal funds rate at 5¼ to 5½ percent and to continue the process of significantly reducing our securities holdings. we are committed to achieving and sustaining a stance of monetary policy that is sufficiently restrictive to bring inflation down to our 2 percent goal over time. in our sep, fomc participants wrote down their individual assessments of an appropriate path for the federal funds rate, based on what each participant judges to be the most likelysorrythe most likely scenario going forward. if the economy evolves as projected, the median participant projects that the appropriate level of the federal funds rate will be 5. 6 percent at the end of this year, 5. 1 percent at the end of 2024, and 3. 9 percent at the end of 2025. compared with our june summary of economic projections, the median projection is unrevised for the end of this year but has moved up by ½ percentage point at the end of the next two years. these projections, of course, are not a committee decision or plan; if the economy does not evolve as projected, the path of policy will adjust as appropriate to foster our maximum-employment and price-stability goals. we will continue to make our decisions meeting by meeting, based on the totality of the incoming data and their implications for the outlook for economic activity and inflation, as well as the balance of risks. given how far we have come, we are in a position to proceed carefully as we assess the incoming data and the evolving outlook and risks. real interest rates now are well above mainstream estimates of the neutral policy rate, but we are mindful of the inherent uncertainties in precisely gauging the stance of policy. were prepared to raise rates further if appropriate, and we intend to hold policy at a restrictive level until were confident that inflation is moving down sustainably toward our objective. in determining the extent of additional policy firming that may be appropriate to return inflation to 2 percent over time, the committee will take into account the cumulative tightening of monetary policy, the lags with which monetary policy affects economic activity and inflation, and economic and financial developments. we remain committed to bringing inflation back down to our 2 percent goal and to keeping longer-term inflation expectations well anchored. reducing inflation is likely to require a period of below-trend growth and some softening of labor market conditions. restoring price stability is essential to set the stage for achieving maximum employment and stable prices over the longer run. to conclude: we understand that our actions affect communities, families, and businesses across the country. everything we do is in service to our public mission. we at the fed will do everything we can to achieve our maximum-employment and price-stability goals. thank you, and i look forward to your questions."
"2023-09-20","so i guess i would characterize the, the situation a little bit differently. so we decided to maintain the target range for the federal funds rate where it isat 5¼ to 5½ percentwhile continuing to reduce our securities holdings. and we say were committed to achieving and sustaining a stance of monetary policy thats sufficiently restrictive to bring down inflation to 2 percent over timewe said that. but the fact that we decided to maintain the policy rate at this meeting doesnt mean that weve decided that we have or have not at this time reached thatthat stance of monetary policy that were seeking. if you looked at the sep, as youas you obviously will have done, you will see that a majority of participants believe that it is more likely than not that we willthat it will be appropriate for us to raise rates one more time in the two remaining meetings this year. others believe that we have already reached that. so its, its something where wereby, bywere not making a decision by, by deciding toabout that question by deciding to just maintain the rate and await further data."
"2023-09-20","were not sayingyeah, no, noclearly, were justwhat we decided to do is maintain a policy rate and await further data. we want to see convincing evidence, really, that we have reached the appropriate level, and then, you know, were weveweve seen progress, and, and we welcome that. but, you know, we need to see more progress before well be willing toto reach that conclusion."
"2023-09-20","right. so i would say it this way: first of all, interest ratesreal interest rates are, are positive now. theyre meaningfully positive, and thats a good thing. we need policy to be restrictive so that we can get inflation down to target. okay. and we need were going to need that to remain to be the case for some time. so i think, you know remember that theof course, the sep is not a plan that is negotiated or discussed, really, as a plan. its a cumulation, really, and what you see are the medians. its a cumulation of individual forecasts from 19 people, and then what youre seeing are the medians. so i wouldnt want to, you know, bestow upon it the idea that, that its really a plan. but what it reflects, though, is that economic activitys been stronger than we expectedstronger than i think everyone expected. and, and so what yourewhat youre seeing is, this is what people believe, as of now, will be appropriate to achieve what were looking to achieve, which is progress toward ourtoward our inflation goal, as you see in the sep."
"2023-09-20","yeah. so the proposal at the meeting was towas to maintain our current policy stance, and, and i think there was obviously unanimous support for that. but this, of course, is an sep meeting, and so people write down what they think. and youve gotyou have someyou saw, i thinkseven wrote down no hike at thisat this meetingor between now and the end of the year. and i think 12 wrote down another single hike in one of the next two meetings that we have between the end of the year. so it wasnt like we were arguing over thatpeople just stating their positionsand, really, what, what people are saying is, lets see how the data come in. you know, we, we want to seeyou know what we want to see. we want to see that, that this, thisthese good inflation readings that weve been seeing for the last three monthswe want to see that its more than just three months, right? we want to see, you knowthe, the labor market report that we received, the last one that we received, was a good example of what we doof what we do want to see. it was a combination of, of, you know, ofacross a broad range of indicators, continuing rebalancing of the labor market. so those are the two thingsso those are our two mandate variables, and, and thats, thats the progress that we want to see. but i think peoplethey want to be convinced, you knowthey want to be careful tonot to jump to a conclusion, really, one way or the otherbut just be convinced that the data, you know, support that conclusion. and thats why, given how far weve come and how quickly weve come, were actually in a position to be able to proceed carefully as we assess the incoming data and the evolving outlooks and risks and make these decisions meeting by meeting."
"2023-09-20","so, you know, you, you can make the argument that one hike one way or the other wont matter. but, for us, were, were tryingobviously, as a group, its a pretty tight cluster of, of where we think that, that policy stance might be, but were always going to be learning from data. you know, weve learned all through the course of the last year that, actually, we needed to go further than we had thought. if you go back a yearand what we thought, what we wrote downits actually gotten higher and higher. so we, we dont really know untiland thats why, again, wewere in a position to proceed carefully at this point. a year ago, we proceeded pretty quickly to get rates up. nownow were fairly close, we think, to where we need to get. its, its just a question of reaching the right stance. i wouldnt attribute huge importance to one hike in, in macroeconomic terms. nonetheless, you know, we needwe need to get to a place where were confident that we have a stance that will bring inflation down to 2 percent over time. thats what we need to get to, and weve beenyou know, weve been moving toward it. as weve gotten closer to it, weve slowed the pace at which weve moved. i think that was appropriate. and now that were getting closer, we, we again, we have the ability to proceed carefully."
"2023-09-20","so i, i guess i would point more torather than pointing to a sense of inflation having become more persistent, i wouldnt thinkthats notweve, weve seen inflation be more persistent over the course of the past year, but i wouldnt say thats something thats appeared in the recent data. its more about stronger economic activity, i would say. so if, if i had to attribute one thingagain, were, were picking medians here and trying to attribute one explanation. but i think, broadly, stronger economic activity means, means rates we have to do more with rates, and thats whatthats what that meaning is, is telling you. in terms of, of what the neutral rate can beyou know, wewe know it by its works. we only know it by its works, really. we cantwe cantyou know, the, the models and, andthat we use, youultimately, you only know when you get there and by, by the way the economy reacts. and, again, thats another reason why werewhy were moving carefully now, because, you know, there are lags here. so it, it mayit may, of course, be that thethat the neutral rate has risen. you do see peopleyou dont see the median movingbut you do see people raising their estimates of, of the neutral rate, and its certainly plausible that the neutral rate is higher than, than the longer-run rate. rememberwhat we write down in the sep is the longer-run rate. it is certainly possible that, you know, that thethat the neutral rate at this moment is higher than that, and thatthats part of the explanation for why the economy has been more resilient than, than expected."
"2023-09-20","yes, of course. it is ait is a good thing that we, weve seen now meaningful rebalancing in the labor market without an increase in unemployment, and thats, thats because were seeing that rebalancing in other placesin, for example, job openings and in the jobsworker gap. youre also seeing supply-side thingsso, so thats happening. i would say, though, we stilli still think, and i think, broadly, people still think, that there will have to be some softening in the labor market that can come through more supply, as weve seen as well. also, remember, the natural rate, we think, is, is coming down, which is a supply-side thing, so that the, the gap between any given unemployment rate thats lower than that and the natural rate comes down. thats a way for supplythats a way for the labor market to achieve a better balance. so all of those things are happening. youre rightin, in the median forecast, we dont see a big increase in unemployment. we do see an increase, andbut thatsthat really is just playing forward the trends that weve been seeing. that is not guaranteed. there, there may come a time when unemployment goes up more than that, but thats, thats really what weve been seeing is, progress without higher unemployment for now."
"2023-09-20","no, noi would not do that. i, i would just saywhat, what would i say about that? ive always thought that the soft landing was, was a plausible outcomethat there was a path, really, to, to a soft landing. ive thought that, and ive said that since we lifted off. its also possible that, that the path has narrowed, and its widened, apparently. ultimately, itthis may be decided by factors that are outside our control at the end of the day. but i do think itsi do think its possible. and, you knowi also think, you know, this is why were in a position to, to move carefully again. thatwe, we will restore price stability. we, we know that we have to do that, and we know the public depends on us doing that, and we know that we have to do it so that we can achieve the kind of labor market that we all want to achieve, which is an extended periodsustained period of strong labor market conditions that benefit all. we know that. the fact that weve come this far lets us really proceed carefully, as i keep saying. so i think, you know, thats, thats the end were trying to achieve. i wouldnt want to handicap the likelihood of it, though. its not up to me to do that."
"2023-09-20","i mean, yeswe, we understand that its a real rate that will matter and that needs to be sufficiently restrictive. and, again, i would say, you knowyou know sufficiently restrictive only when you see it. youits not something you can arrive at with confidence in a model or, or in various estimates, you know. and so what are we seeing? were, were seeing, you know, through a combination of the, you know, the unwinding of the pandemic-related demand and supply distortions and monetary policys work in suppressing demand or, or, you know, alleviating very high demandthe combination of those two things is actually working. youre seeing, you know, inflation coming down. its principally now in goodsalso in housing services. you begin to see effects of it in nonhousing services as well. so i thinkwe think that that is working. and i, i think, you knowas weve said, we, we want to reach thatwe want to reach something that were confident gets us to that level. and i think confidence comes from seeing, you know, enough data that you feel like, yes, okay, this feels like itwe canwe can, for now, decide that this is the right level and just agree to stay here. were not permanently deciding not to go higher, but, but we wouldlets say, if we get to that leveland then the question is, how long do you stay at that level? and thats a whole other set of questions. for now, the question is trying to find that level where we think we can stay there. and we haventwe havent gotten to a point of confidence about that yet. thats, thats what werethats, thats the stage were at, though."
