Date,Open,High,Low,Close,Volume,Volume_ratio_vs_5days,Announcement,hawkish_dovish_ratio,net_sentiment_score,negative_proportion,neutral_proportion,positive_proportion,sentiment_label
02/08/2019,2932.050048828125,2945.5,2914.110107421875,2943.89990234375,3882810000,0.9629884807747539,0,0.0,0.0,0.0,0.0,0.0,
05/08/2019,2844.739990234375,2898.070068359375,2822.1201171875,2898.070068359375,4542850000,1.0575308318943022,0,0.0,0.0,0.0,0.0,0.0,
06/08/2019,2881.77001953125,2884.39990234375,2847.419921875,2861.179931640625,4156640000,0.944586145900182,0,0.0,0.0,0.0,0.0,0.0,
07/08/2019,2883.97998046875,2892.169921875,2825.7099609375,2858.64990234375,4512720000,1.0308271387735206,0,0.0,0.0,0.0,0.0,0.0,
08/08/2019,2938.090087890625,2938.719970703125,2894.469970703125,2896.2099609375,4118530000,0.9707309714781355,0,0.0,0.0,0.0,0.0,0.0,
09/08/2019,2918.64990234375,2935.75,2900.14990234375,2930.510009765625,3356850000,0.8113197332313721,0,0.0,0.0,0.0,0.0,0.0,
12/08/2019,2882.699951171875,2907.580078125,2873.139892578125,2907.070068359375,3328570000,0.8546492609628256,0,0.0,0.0,0.0,0.0,0.0,
13/08/2019,2926.320068359375,2943.31005859375,2877.050048828125,2880.719970703125,3857190000,1.005845979891373,0,0.0,0.0,0.0,0.0,0.0,
14/08/2019,2840.60009765625,2894.14990234375,2839.639892578125,2894.14990234375,4325150000,1.1390192607402498,0,0.0,0.0,0.0,0.0,0.0,
15/08/2019,2847.60009765625,2856.669921875,2825.510009765625,2846.199951171875,4041720000,1.0687020478617075,0,0.0,0.0,0.0,0.0,0.0,
16/08/2019,2888.679931640625,2893.6298828125,2864.739990234375,2864.739990234375,3524080000,0.9236603166898275,0,0.0,0.0,0.0,0.0,0.0,
19/08/2019,2923.64990234375,2931.0,2913.47998046875,2913.47998046875,3221050000,0.8490214922197521,0,0.0,0.0,0.0,0.0,0.0,
20/08/2019,2900.510009765625,2923.6298828125,2899.60009765625,2919.010009765625,3067710000,0.843718079111273,0,0.0,0.0,0.0,0.0,0.0,
21/08/2019,2924.429931640625,2928.72998046875,2917.909912109375,2922.0400390625,3016540000,0.8939962420944693,0,0.0,0.0,0.0,0.0,0.0,
22/08/2019,2922.949951171875,2939.080078125,2904.510009765625,2930.93994140625,2893660000,0.9201973664126022,0,0.0,0.0,0.0,0.0,0.0,
23/08/2019,2847.110107421875,2927.010009765625,2834.969970703125,2911.070068359375,3942520000,1.2212386968233395,0,0.0,0.0,0.0,0.0,0.0,
26/08/2019,2878.3798828125,2879.27001953125,2856.0,2866.699951171875,2859790000,0.9061312199703173,0,0.0,0.0,0.0,0.0,0.0,
27/08/2019,2869.159912109375,2898.7900390625,2860.590087890625,2893.139892578125,3537490000,1.0884584615384616,0,0.0,0.0,0.0,0.0,0.0,
28/08/2019,2887.93994140625,2890.030029296875,2853.050048828125,2861.280029296875,3102480000,0.9495872291401658,0,0.0,0.0,0.0,0.0,0.0,
29/08/2019,2924.580078125,2930.5,2905.669921875,2910.3701171875,3177150000,0.955854081638179,0,0.0,0.0,0.0,0.0,0.0,
30/08/2019,2926.4599609375,2940.429931640625,2913.320068359375,2937.090087890625,3009910000,0.9593754502187186,0,0.0,0.0,0.0,0.0,0.0,
03/09/2019,2906.27001953125,2914.389892578125,2891.85009765625,2909.010009765625,3427830000,1.0544015758979162,0,0.0,0.0,0.0,0.0,0.0,
04/09/2019,2937.780029296875,2938.840087890625,2921.860107421875,2924.669921875,3167900000,0.9971187143813105,0,0.0,0.0,0.0,0.0,0.0,
05/09/2019,2976.0,2985.860107421875,2960.60009765625,2960.60009765625,3902600000,1.1694662216466023,0,0.0,0.0,0.0,0.0,0.0,
06/09/2019,2978.7099609375,2985.030029296875,2972.510009765625,2980.330078125,3209340000,0.9598697897662222,0,0.0,0.0,0.0,0.0,0.0,
09/09/2019,2978.429931640625,2989.429931640625,2969.389892578125,2988.429931640625,4031120000,1.136244354885536,0,0.0,0.0,0.0,0.0,0.0,
10/09/2019,2979.389892578125,2979.389892578125,2957.010009765625,2971.010009765625,4393040000,1.1743584260051325,0,0.0,0.0,0.0,0.0,0.0,
11/09/2019,3000.929931640625,3000.929931640625,2975.31005859375,2981.409912109375,3934370000,1.010342842263181,0,0.0,0.0,0.0,0.0,0.0,
12/09/2019,3009.570068359375,3020.739990234375,3000.919921875,3009.080078125,3796990000,0.9803814744852274,0,0.0,0.0,0.0,0.0,0.0,
13/09/2019,3007.389892578125,3017.330078125,3002.89990234375,3012.2099609375,3557010000,0.9022205673244378,0,0.0,0.0,0.0,0.0,0.0,
16/09/2019,2997.9599609375,3002.18994140625,2990.669921875,2996.409912109375,4285860000,1.0732213267011463,0,0.0,0.0,0.0,0.0,0.0,
17/09/2019,3005.699951171875,3006.2099609375,2993.72998046875,2995.669921875,3673250000,0.9542158246170408,0,0.0,0.0,0.0,0.0,0.0,
18/09/2019,3006.72998046875,3007.830078125,2978.570068359375,3001.5,3458800000,0.9212701318086439,0,0.0,0.0,0.0,0.0,0.0,
19/09/2019,3006.7900390625,3021.989990234375,3003.159912109375,3010.360107421875,3265660000,0.8951634213385758,0,0.0,0.0,0.0,0.0,0.0,
20/09/2019,2992.070068359375,3016.3701171875,2984.679931640625,3008.419921875,6103440000,1.468089927315184,0,0.0,0.0,0.0,0.0,0.0,
23/09/2019,2991.780029296875,2999.14990234375,2982.22998046875,2983.5,3187250000,0.8094233152516203,0,0.0,0.0,0.0,0.0,0.0,
24/09/2019,2966.60009765625,3007.97998046875,2957.72998046875,3002.429931640625,3872800000,0.9736549015861363,0,0.0,0.0,0.0,0.0,0.0,
25/09/2019,2984.8701171875,2989.820068359375,2952.860107421875,2968.35009765625,3331200000,0.8429000498472952,0,0.0,0.0,0.0,0.0,0.0,
26/09/2019,2977.6201171875,2987.280029296875,2963.7099609375,2985.72998046875,3084910000,0.7877867780751394,0,0.0,0.0,0.0,0.0,0.0,
27/09/2019,2961.7900390625,2987.31005859375,2945.530029296875,2985.469970703125,3246480000,0.9706840546707937,0,0.0,0.0,0.0,0.0,0.0,
30/09/2019,2976.739990234375,2983.85009765625,2967.070068359375,2967.070068359375,3249130000,0.967894822133728,0,0.0,0.0,0.0,0.0,0.0,
01/10/2019,2940.25,2992.530029296875,2938.699951171875,2983.68994140625,3560750000,1.0808184807742858,0,0.0,0.0,0.0,0.0,0.0,
02/10/2019,2887.610107421875,2924.780029296875,2874.929931640625,2924.780029296875,3914180000,1.1474865805358405,0,0.0,0.0,0.0,0.0,0.0,
03/10/2019,2910.6298828125,2911.1298828125,2855.93994140625,2885.3798828125,3515130000,1.0051459280656674,0,0.0,0.0,0.0,0.0,0.0,
04/10/2019,2952.010009765625,2953.739990234375,2918.56005859375,2918.56005859375,3005600000,0.87145160944262,0,0.0,0.0,0.0,0.0,0.0,
07/10/2019,2938.7900390625,2959.75,2935.679931640625,2944.22998046875,2959050000,0.8726336221616294,0,0.0,0.0,0.0,0.0,0.0,
08/10/2019,2893.06005859375,2925.469970703125,2892.659912109375,2920.39990234375,3370700000,1.0052992425733656,0,0.0,0.0,0.0,0.0,0.0,
09/10/2019,2919.39990234375,2929.320068359375,2907.409912109375,2911.10009765625,2735350000,0.8775118168233581,0,0.0,0.0,0.0,0.0,0.0,
10/10/2019,2938.1298828125,2948.4599609375,2917.1201171875,2918.550048828125,3234400000,1.056641250302187,0,0.0,0.0,0.0,0.0,0.0,
11/10/2019,2970.27001953125,2993.280029296875,2963.070068359375,2963.070068359375,3581320000,1.1275614231506936,0,0.0,0.0,0.0,0.0,0.0,
14/10/2019,2966.14990234375,2972.840087890625,2962.93994140625,2965.81005859375,2559270000,0.8265820642540811,0,0.0,0.0,0.0,0.0,0.0,
15/10/2019,2995.679931640625,3003.280029296875,2973.610107421875,2973.610107421875,3345090000,1.0821730615065386,0,0.0,0.0,0.0,0.0,0.0,
16/10/2019,2989.68994140625,2997.5400390625,2985.199951171875,2989.679931640625,3230320000,1.0126141037215368,0,0.0,0.0,0.0,0.0,0.0,
17/10/2019,2997.949951171875,3008.2900390625,2991.7900390625,3000.77001953125,3103470000,0.9809020150485446,0,0.0,0.0,0.0,0.0,0.0,
18/10/2019,2986.199951171875,3000.0,2976.31005859375,2996.840087890625,3268970000,1.0540222813778446,0,0.0,0.0,0.0,0.0,0.0,
21/10/2019,3006.719970703125,3007.330078125,2995.35009765625,2996.47998046875,3271960000,1.0086308039366676,0,0.0,0.0,0.0,0.0,0.0,
22/10/2019,2995.989990234375,3014.570068359375,2995.0400390625,3010.72998046875,3527540000,1.075321327670699,0,0.0,0.0,0.0,0.0,0.0,
23/10/2019,3004.52001953125,3004.780029296875,2991.2099609375,2994.010009765625,3413600000,1.029089194563457,0,0.0,0.0,0.0,0.0,0.0,
24/10/2019,3010.2900390625,3016.070068359375,3000.419921875,3014.780029296875,3696510000,1.0759067396723128,0,0.0,0.0,0.0,0.0,0.0,
25/10/2019,3022.550048828125,3027.389892578125,3001.93994140625,3003.320068359375,3379060000,0.9772469484350156,0,0.0,0.0,0.0,0.0,0.0,
28/10/2019,3039.419921875,3044.080078125,3032.1201171875,3032.1201171875,3524970000,1.00474127905651,0,0.0,0.0,0.0,0.0,0.0,
29/10/2019,3036.889892578125,3047.8701171875,3034.81005859375,3035.389892578125,3594430000,1.0206479004257587,0,0.0,0.0,0.0,0.0,0.0,
30/10/2019,3046.77001953125,3050.10009765625,3025.9599609375,3039.739990234375,3779660000,1.0513874277245205,0,0.0,0.0,0.0,0.0,0.0,
31/10/2019,3037.56005859375,3046.89990234375,3023.18994140625,3046.89990234375,4149310000,1.1258515159194744,0,0.0,0.0,0.0,0.0,0.0,
01/11/2019,3066.909912109375,3066.949951171875,3050.719970703125,3050.719970703125,3956290000,1.0408736594077452,0,0.0,0.0,0.0,0.0,0.0,
04/11/2019,3078.27001953125,3085.199951171875,3074.8701171875,3078.9599609375,4178040000,1.0626964557962695,0,0.0,0.0,0.0,0.0,0.0,
05/11/2019,3074.6201171875,3083.949951171875,3072.14990234375,3080.800048828125,4490590000,1.0923941891291624,0,0.0,0.0,0.0,0.0,0.0,
06/11/2019,3076.780029296875,3078.340087890625,3065.889892578125,3075.10009765625,4465510000,1.0512157870105754,0,0.0,0.0,0.0,0.0,0.0,
07/11/2019,3085.179931640625,3097.77001953125,3080.22998046875,3087.02001953125,4151990000,0.9772874277036232,0,0.0,0.0,0.0,0.0,0.0,
08/11/2019,3093.080078125,3093.090087890625,3073.580078125,3081.25,3508160000,0.8435392600564866,0,0.0,0.0,0.0,0.0,0.0,
11/11/2019,3087.010009765625,3088.330078125,3075.820068359375,3080.330078125,3041120000,0.7735317593350484,0,0.0,0.0,0.0,0.0,0.0,
12/11/2019,3091.840087890625,3102.610107421875,3084.72998046875,3089.280029296875,3495560000,0.9365277880480154,0,0.0,0.0,0.0,0.0,0.0,
13/11/2019,3094.0400390625,3098.06005859375,3078.800048828125,3084.179931640625,3513720000,0.9919850032890001,0,0.0,0.0,0.0,0.0,0.0,
14/11/2019,3096.6298828125,3098.199951171875,3083.260009765625,3090.75,3282090000,0.974454667723633,0,0.0,0.0,0.0,0.0,0.0,
15/11/2019,3120.4599609375,3120.4599609375,3104.60009765625,3107.919921875,3359800000,1.0063927717527075,0,0.0,0.0,0.0,0.0,0.0,
18/11/2019,3122.030029296875,3124.169921875,3112.06005859375,3117.909912109375,3440140000,1.0064003285880367,0,0.0,0.0,0.0,0.0,0.0,
19/11/2019,3120.179931640625,3127.639892578125,3113.469970703125,3127.449951171875,3613670000,1.0499104560176926,0,0.0,0.0,0.0,0.0,0.0,
20/11/2019,3108.4599609375,3118.969970703125,3091.409912109375,3114.659912109375,4041010000,1.139165606248284,0,0.0,0.0,0.0,0.0,0.0,
21/11/2019,3103.5400390625,3110.110107421875,3094.550048828125,3108.489990234375,3744010000,1.028651607291318,0,0.0,0.0,0.0,0.0,0.0,
22/11/2019,3110.2900390625,3112.8701171875,3099.260009765625,3111.409912109375,3235270000,0.8950016874975794,0,0.0,0.0,0.0,0.0,0.0,
25/11/2019,3133.639892578125,3133.830078125,3117.43994140625,3117.43994140625,3514310000,0.9682217643885616,0,0.0,0.0,0.0,0.0,0.0,
26/11/2019,3140.52001953125,3142.68994140625,3131.0,3134.85009765625,4600450000,1.2021003342034644,0,0.0,0.0,0.0,0.0,0.0,
27/11/2019,3153.6298828125,3154.260009765625,3143.409912109375,3145.489990234375,3035470000,0.8371627253025592,0,0.0,0.0,0.0,0.0,0.0,
29/11/2019,3140.97998046875,3150.300048828125,3139.340087890625,3147.179931640625,1743420000,0.540463961629173,0,0.0,0.0,0.0,0.0,0.0,
02/12/2019,3113.8701171875,3144.31005859375,3110.780029296875,3143.85009765625,3285750000,1.0154115727406454,0,0.0,0.0,0.0,0.0,0.0,
03/12/2019,3093.199951171875,3094.969970703125,3070.330078125,3087.409912109375,3671580000,1.123723500566517,0,0.0,0.0,0.0,0.0,0.0,
04/12/2019,3112.760009765625,3119.3798828125,3102.530029296875,3103.5,3702980000,1.1992136898284884,0,0.0,0.0,0.0,0.0,0.0,
05/12/2019,3117.429931640625,3119.449951171875,3103.760009765625,3119.2099609375,3360480000,1.0658574073803888,0,0.0,0.0,0.0,0.0,0.0,
06/12/2019,3145.909912109375,3150.60009765625,3134.6201171875,3134.6201171875,3483310000,0.9949983146805605,0,0.0,0.0,0.0,0.0,0.0,
09/12/2019,3135.9599609375,3148.8701171875,3135.4599609375,3141.860107421875,3400470000,0.9650107101383634,0,0.0,0.0,0.0,0.0,0.0,
10/12/2019,3132.52001953125,3142.1201171875,3126.090087890625,3135.360107421875,3346310000,0.9675023346854752,0,0.0,0.0,0.0,0.0,0.0,
11/12/2019,3141.6298828125,3143.97998046875,3133.2099609375,3135.75,3257650000,0.9667638480504172,0,0.0,0.0,0.0,0.0,0.0,
12/12/2019,3168.570068359375,3176.280029296875,3138.469970703125,3141.22998046875,4003200000,1.1443638821012478,0,0.0,0.0,0.0,0.0,0.0,
13/12/2019,3168.800048828125,3182.679931640625,3156.510009765625,3166.64990234375,3757650000,1.0575825430277486,0,0.0,0.0,0.0,0.0,0.0,
16/12/2019,3191.449951171875,3197.7099609375,3183.6298828125,3183.6298828125,4070200000,1.1039321378182056,0,0.0,0.0,0.0,0.0,0.0,
17/12/2019,3192.52001953125,3198.219970703125,3191.030029296875,3195.39990234375,3842940000,1.0149516893412298,0,0.0,0.0,0.0,0.0,0.0,
18/12/2019,3191.139892578125,3198.47998046875,3191.139892578125,3195.2099609375,4029950000,1.022625424153748,0,0.0,0.0,0.0,0.0,0.0,
19/12/2019,3205.3701171875,3205.47998046875,3192.320068359375,3192.320068359375,3784360000,0.971090730866149,0,0.0,0.0,0.0,0.0,0.0,
20/12/2019,3221.219970703125,3225.64990234375,3216.030029296875,3223.330078125,6457480000,1.4553753381236723,0,0.0,0.0,0.0,0.0,0.0,
23/12/2019,3224.010009765625,3227.780029296875,3222.300048828125,3226.050048828125,3064530000,0.7234742856927012,0,0.0,0.0,0.0,0.0,0.0,
24/12/2019,3223.3798828125,3226.429931640625,3220.510009765625,3225.449951171875,1296530000,0.3479151069213781,0,0.0,0.0,0.0,0.0,0.0,
26/12/2019,3239.909912109375,3240.080078125,3227.199951171875,3227.199951171875,2164540000,0.6454592949192005,0,0.0,0.0,0.0,0.0,0.0,
27/12/2019,3240.02001953125,3247.929931640625,3234.3701171875,3247.22998046875,2429150000,0.7880592230975011,0,0.0,0.0,0.0,0.0,0.0,
30/12/2019,3221.2900390625,3240.919921875,3216.570068359375,3240.090087890625,3021720000,1.2615236375993928,0,0.0,0.0,0.0,0.0,0.0,
31/12/2019,3230.780029296875,3231.719970703125,3212.030029296875,3215.179931640625,2894760000,1.2258971600870692,0,0.0,0.0,0.0,0.0,0.0,
02/01/2020,3257.85009765625,3258.139892578125,3235.530029296875,3244.669921875,3459930000,1.2383340133570984,0,0.0,0.0,0.0,0.0,0.0,
03/01/2020,3234.85009765625,3246.14990234375,3222.340087890625,3226.360107421875,3484700000,1.1395162672184775,0,0.0,0.0,0.0,0.0,0.0,
06/01/2020,3246.280029296875,3246.840087890625,3214.639892578125,3217.550048828125,3702460000,1.1176515690759903,0,0.0,0.0,0.0,0.0,0.0,
07/01/2020,3237.179931640625,3244.909912109375,3232.429931640625,3241.860107421875,3435910000,1.0118855490948158,0,0.0,0.0,0.0,0.0,0.0,
08/01/2020,3253.050048828125,3267.070068359375,3236.669921875,3238.590087890625,3726840000,1.046286771807046,0,0.0,0.0,0.0,0.0,0.0,
09/01/2020,3274.699951171875,3275.580078125,3263.669921875,3266.030029296875,3641230000,1.0119508824899368,0,0.0,0.0,0.0,0.0,0.0,
10/01/2020,3265.35009765625,3282.989990234375,3260.860107421875,3281.81005859375,3214580000,0.9069963241393554,0,0.0,0.0,0.0,0.0,0.0,
13/01/2020,3288.1298828125,3288.1298828125,3268.429931640625,3271.1298828125,3459390000,0.9896440944161071,0,0.0,0.0,0.0,0.0,0.0,
14/01/2020,3283.14990234375,3294.25,3277.18994140625,3285.35009765625,3687620000,1.0399579010539401,0,0.0,0.0,0.0,0.0,0.0,
15/01/2020,3289.2900390625,3298.659912109375,3280.68994140625,3282.27001953125,3721490000,1.049826481256534,0,0.0,0.0,0.0,0.0,0.0,
16/01/2020,3316.81005859375,3317.110107421875,3302.820068359375,3302.969970703125,3540580000,1.004496228365731,0,0.0,0.0,0.0,0.0,0.0,
17/01/2020,3329.6201171875,3329.8798828125,3318.860107421875,3323.659912109375,3726220000,1.0273389466951195,0,0.0,0.0,0.0,0.0,0.0,
21/01/2020,3320.7900390625,3329.7900390625,3316.610107421875,3321.030029296875,4104840000,1.0928317559202907,0,0.0,0.0,0.0,0.0,0.0,
22/01/2020,3321.75,3337.77001953125,3320.0400390625,3330.02001953125,3623780000,0.9680497475277703,0,0.0,0.0,0.0,0.0,0.0,
23/01/2020,3325.5400390625,3326.8798828125,3301.8701171875,3315.77001953125,3766710000,1.0038066040476215,0,0.0,0.0,0.0,0.0,0.0,
24/01/2020,3295.469970703125,3333.179931640625,3281.530029296875,3333.10009765625,3708780000,0.979586726697316,0,0.0,0.0,0.0,0.0,0.0,
27/01/2020,3243.6298828125,3258.85009765625,3234.5,3247.159912109375,3831050000,1.0063088516198446,0,0.0,0.0,0.0,0.0,0.0,
28/01/2020,3276.239990234375,3285.780029296875,3253.219970703125,3255.35009765625,3531570000,0.9564486626233826,0,0.0,0.0,0.0,0.0,0.0,
29/01/2020,3273.39990234375,3293.469970703125,3271.889892578125,3289.4599609375,3600250000,0.976293444753221,0,0.0,0.0,0.0,0.0,0.0,
30/01/2020,3283.659912109375,3285.909912109375,3242.800048828125,3256.449951171875,3790350000,1.0265274618134546,0,0.0,0.0,0.0,0.0,0.0,
31/01/2020,3225.52001953125,3282.330078125,3214.679931640625,3282.330078125,4529700000,1.1745368440049535,0,0.0,0.0,0.0,0.0,0.0,
03/02/2020,3248.919921875,3268.43994140625,3235.659912109375,3235.659912109375,3760460000,0.9786579764141049,0,0.0,0.0,0.0,0.0,0.0,
04/02/2020,3297.590087890625,3306.919921875,3280.610107421875,3280.610107421875,3996900000,1.015593317498117,0,0.0,0.0,0.0,0.0,0.0,
05/02/2020,3334.68994140625,3337.580078125,3313.75,3324.909912109375,4121480000,1.0202243786663525,0,0.0,0.0,0.0,0.0,0.0,
06/02/2020,3345.780029296875,3347.9599609375,3334.389892578125,3344.919921875,3887250000,0.9576493450119459,0,0.0,0.0,0.0,0.0,0.0,
07/02/2020,3327.7099609375,3341.419921875,3322.1201171875,3335.5400390625,3733920000,0.9574148936333878,0,0.0,0.0,0.0,0.0,0.0,
10/02/2020,3352.090087890625,3352.260009765625,3317.77001953125,3318.280029296875,3462730000,0.9016455337595327,0,0.0,0.0,0.0,0.0,0.0,
11/02/2020,3357.75,3375.6298828125,3352.719970703125,3365.8701171875,3762940000,0.991901233214117,0,0.0,0.0,0.0,0.0,0.0,
12/02/2020,3379.449951171875,3381.469970703125,3369.719970703125,3370.5,3930910000,1.0466935601975742,0,0.0,0.0,0.0,0.0,0.0,
13/02/2020,3373.93994140625,3385.090087890625,3360.52001953125,3365.89990234375,3500890000,0.9517741725883688,0,0.0,0.0,0.0,0.0,0.0,
14/02/2020,3380.159912109375,3380.68994140625,3366.14990234375,3378.080078125,3419700000,0.9458615480188547,0,0.0,0.0,0.0,0.0,0.0,
18/02/2020,3370.2900390625,3375.010009765625,3355.610107421875,3369.0400390625,3750400000,1.0210815885137035,0,0.0,0.0,0.0,0.0,0.0,
19/02/2020,3386.14990234375,3393.52001953125,3378.830078125,3380.389892578125,3614200000,0.9920345189145865,0,0.0,0.0,0.0,0.0,0.0,
20/02/2020,3373.22998046875,3389.14990234375,3341.02001953125,3380.449951171875,4019180000,1.0978744420048328,0,0.0,0.0,0.0,0.0,0.0,
21/02/2020,3337.75,3360.760009765625,3328.449951171875,3360.5,3908780000,1.0444435893900577,0,0.0,0.0,0.0,0.0,0.0,
24/02/2020,3225.889892578125,3259.81005859375,3214.64990234375,3257.610107421875,4851160000,1.2041370710077384,0,0.0,0.0,0.0,0.0,0.0,
25/02/2020,3128.2099609375,3246.989990234375,3118.77001953125,3238.93994140625,5596760000,1.2725647200919687,0,0.0,0.0,0.0,0.0,0.0,
26/02/2020,3116.389892578125,3182.510009765625,3108.989990234375,3139.89990234375,5484650000,1.1493143697981563,0,0.0,0.0,0.0,0.0,0.0,
27/02/2020,2978.760009765625,3097.070068359375,2977.389892578125,3062.5400390625,7064710000,1.3128473659837225,0,0.0,0.0,0.0,0.0,0.0,
28/02/2020,2954.219970703125,2959.719970703125,2855.840087890625,2916.89990234375,8569570000,1.357368568609158,0,0.0,0.0,0.0,0.0,0.0,
02/03/2020,3090.22998046875,3090.9599609375,2945.18994140625,2974.280029296875,6381330000,0.9640339220872454,0,0.0,0.0,0.0,0.0,0.0,
03/03/2020,3003.3701171875,3136.719970703125,2976.6298828125,3096.4599609375,6376510000,0.941133112749533,0,0.0,0.0,0.0,0.0,0.0,
04/03/2020,3130.1201171875,3130.969970703125,3034.3798828125,3045.75,5073020000,0.7579558908165333,0,0.0,0.0,0.0,0.0,0.0,
05/03/2020,3023.93994140625,3083.0400390625,2999.830078125,3075.699951171875,5579290000,0.8723168933311486,0,0.0,0.0,0.0,0.0,0.0,
06/03/2020,2972.3701171875,2985.929931640625,2901.5400390625,2954.199951171875,6555240000,1.0938018827720914,0,0.0,0.0,0.0,0.0,0.0,
09/03/2020,2746.56005859375,2863.889892578125,2734.429931640625,2863.889892578125,8441290000,1.3179075326264975,0,0.0,0.0,0.0,0.0,0.0,
10/03/2020,2882.22998046875,2882.590087890625,2734.0,2813.47998046875,7642040000,1.1477677970663438,0,0.0,0.0,0.0,0.0,0.0,
11/03/2020,2741.3798828125,2825.60009765625,2707.219970703125,2825.60009765625,7431200000,1.042271521324826,0,0.0,0.0,0.0,0.0,0.0,
12/03/2020,2480.639892578125,2660.949951171875,2478.860107421875,2630.860107421875,8850810000,1.1370346998939893,0,0.0,0.0,0.0,0.0,0.0,
13/03/2020,2711.02001953125,2711.330078125,2492.3701171875,2569.989990234375,8299070000,1.0204340847438829,0,0.0,0.0,0.0,0.0,0.0,
16/03/2020,2386.1298828125,2562.97998046875,2380.93994140625,2508.590087890625,7805450000,0.9749848670587034,0,0.0,0.0,0.0,0.0,0.0,
17/03/2020,2529.18994140625,2553.929931640625,2367.0400390625,2425.659912109375,8370250000,1.0268536915821123,0,0.0,0.0,0.0,0.0,0.0,
18/03/2020,2398.10009765625,2453.570068359375,2280.52001953125,2436.5,8799300000,1.044430274934908,0,0.0,0.0,0.0,0.0,0.0,
19/03/2020,2409.389892578125,2466.969970703125,2319.780029296875,2393.47998046875,7956100000,0.9648395822767648,0,0.0,0.0,0.0,0.0,0.0,
20/03/2020,2304.919921875,2453.010009765625,2295.56005859375,2431.93994140625,9053950000,1.0782349907883877,0,0.0,0.0,0.0,0.0,0.0,
23/03/2020,2237.39990234375,2300.72998046875,2191.860107421875,2290.7099609375,7411380000,0.89098405471571,0,0.0,0.0,0.0,0.0,0.0,
24/03/2020,2447.330078125,2449.7099609375,2344.43994140625,2344.43994140625,7563150000,0.9272229616211111,0,0.0,0.0,0.0,0.0,0.0,
25/03/2020,2475.56005859375,2571.419921875,2407.530029296875,2457.77001953125,8300010000,1.0301718349373792,0,0.0,0.0,0.0,0.0,0.0,
26/03/2020,2630.070068359375,2637.010009765625,2500.719970703125,2501.2900390625,7766990000,0.9685617930001087,0,0.0,0.0,0.0,0.0,0.0,
27/03/2020,2541.469970703125,2615.909912109375,2520.02001953125,2555.8701171875,6201670000,0.8325909159255918,0,0.0,0.0,0.0,0.0,0.0,
30/03/2020,2626.64990234375,2631.800048828125,2545.280029296875,2558.97998046875,5751120000,0.808128839269605,0,0.0,0.0,0.0,0.0,0.0,
31/03/2020,2584.590087890625,2641.389892578125,2571.14990234375,2614.68994140625,6576210000,0.9504292403746097,0,0.0,0.0,0.0,0.0,0.0,
01/04/2020,2470.5,2522.75,2447.489990234375,2498.080078125,5964000000,0.9243648246636158,0,0.0,0.0,0.0,0.0,0.0,
02/04/2020,2526.89990234375,2533.219970703125,2455.7900390625,2458.5400390625,6464190000,1.0440530939662158,0,0.0,0.0,0.0,0.0,0.0,
03/04/2020,2488.64990234375,2538.179931640625,2459.9599609375,2514.919921875,6096970000,0.9880839439539564,0,0.0,0.0,0.0,0.0,0.0,
06/04/2020,2663.679931640625,2676.85009765625,2574.570068359375,2578.280029296875,6403840000,1.0163144444998145,0,0.0,0.0,0.0,0.0,0.0,
07/04/2020,2659.409912109375,2756.889892578125,2657.669921875,2738.64990234375,7050410000,1.1023358467213749,0,0.0,0.0,0.0,0.0,0.0,
08/04/2020,2749.97998046875,2760.75,2663.300048828125,2685.0,5875710000,0.9212141185383267,0,0.0,0.0,0.0,0.0,0.0,
09/04/2020,2789.820068359375,2818.570068359375,2762.360107421875,2776.989990234375,7899550000,1.1851761722210086,0,0.0,0.0,0.0,0.0,0.0,
13/04/2020,2761.6298828125,2782.4599609375,2721.169921875,2782.4599609375,5319530000,0.8171562049141848,0,0.0,0.0,0.0,0.0,0.0,
14/04/2020,2846.06005859375,2851.85009765625,2805.10009765625,2805.10009765625,5615730000,0.8840625888473669,0,0.0,0.0,0.0,0.0,0.0,
15/04/2020,2783.360107421875,2801.8798828125,2761.5400390625,2795.639892578125,5208000000,0.8703639083751469,0,0.0,0.0,0.0,0.0,0.0,
16/04/2020,2799.550048828125,2806.510009765625,2764.320068359375,2799.340087890625,5228810000,0.89315350499904,0,0.0,0.0,0.0,0.0,0.0,
17/04/2020,2874.56005859375,2879.219970703125,2830.8798828125,2842.429931640625,5804810000,1.0679684349344,0,0.0,0.0,0.0,0.0,0.0,
20/04/2020,2823.159912109375,2868.97998046875,2820.429931640625,2845.6201171875,5228630000,0.9651912170059935,0,0.0,0.0,0.0,0.0,0.0,
21/04/2020,2736.56005859375,2785.5400390625,2727.10009765625,2784.81005859375,5121010000,0.9629122501152635,0,0.0,0.0,0.0,0.0,0.0,
22/04/2020,2799.31005859375,2815.10009765625,2775.949951171875,2787.889892578125,5084920000,0.9605722796202837,0,0.0,0.0,0.0,0.0,0.0,
23/04/2020,2797.800048828125,2844.89990234375,2794.260009765625,2810.419921875,5773530000,1.0686616394389348,0,0.0,0.0,0.0,0.0,0.0,
24/04/2020,2836.739990234375,2842.7099609375,2791.760009765625,2812.639892578125,5382810000,1.012152653727403,0,0.0,0.0,0.0,0.0,0.0,
27/04/2020,2878.47998046875,2887.719970703125,2852.889892578125,2854.64990234375,5203930000,0.9794268657165872,0,0.0,0.0,0.0,0.0,0.0,
